"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","oké ik heb het vierkant dus jij moet dan drukken","00:00:03.691",3691,"00:00:08.805",8805
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","klopt","00:00:08.360",8360,"00:00:09.147",9147
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","um","00:00:09.736",9736,"00:00:10.959",10959
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oh ja ik heb nummers inderdaad","00:00:10.892",10892,"00:00:12.450",12450
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","even kijken","00:00:12.786",12786,"00:00:13.831",13831
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","maar kan je gewoon letterlijk alles zeggen wat erop staat?","00:00:15.840",15840,"00:00:18.290",18290
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja denk het wel","00:00:18.670",18670,"00:00:20.111",20111
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","um kijken bij mij zit er zeg maar h] als het een gezicht zou zijn *breath* zou hier zo'n uh *breath* zo'n steel zitten","00:00:20.440",20440,"00:00:28.950",28950
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","en en een lange neus","00:00:29.210",29210,"00:00:31.532",31532
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","uh maar zeg maar driehoekig of zo of dat niet?","00:00:32.772",32772,"00:00:37.700",37700
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","uh","00:00:38.001",38001,"00:00:39.101",39101
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","of zeg maar zo'n zo'n boomachtig","00:00:38.055",38055,"00:00:40.090",40090
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja ja ja zoiets","00:00:40.402",40402,"00:00:41.737",41737
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oké oké","00:00:41.510",41510,"00:00:42.320",42320
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","even kijken e]","00:00:42.120",42120,"00:00:43.254",43254
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","en uh zo'n twee verschillende f] zeg maar oortjes of zo?","00:00:42.812",42812,"00:00:46.654",46654
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","uh nee het is geen oortjes","00:00:47.970",47970,"00:00:49.838",49838
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","zeg maar","00:00:48.384",48384,"00:00:48.897",48897
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","er zit nog wel een andere vorm aan","00:00:50.058",50058,"00:00:52.290",52290
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:52.640",52640,"00:00:53.318",53318
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","maar als ik die opnoem dan heb ik zeg maar alles al beschreven","00:00:52.816",52816,"00:00:56.261",56261
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","gezegd","00:00:55.206",55206,"00:00:56.300",56300
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:56.275",56275,"00:00:56.642",56642
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:56.560",56560,"00:00:57.112",57112
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","ja ik denk dat ik het wel weet","00:00:57.272",57272,"00:00:58.400",58400
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oh dan moet ik een nummer zeggen of niet?","00:00:59.442",59442,"00:01:01.014",61014
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","kan je nog ie]?","00:00:59.517",59517,"00:01:00.244",60244
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja k] kan je nog iets beschrijven zodat ik zeker weet dat je hem hebt?","00:01:00.952",60952,"00:01:04.608",64608
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","uh zo'n legoblokachtig zeg maar","00:01:03.598",63598,"00:01:08.251",68251
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","uh","00:01:08.683",68683,"00:01:09.703",69703
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","en een buis zie ik","00:01:09.728",69728,"00:01:11.557",71557
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","legoblok wat voor legoblok?","00:01:12.290",72290,"00:01:14.700",74700
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","van die van die uh ja weet je als je zeg maar van die *breath* je gaat van klein legoblok en dan groter groter groter","00:01:14.620",74620,"00:01:21.560",81560
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:21.268",81268,"00:01:22.005",82005
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","zoiets","00:01:21.610",81610,"00:01:22.300",82300
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","dat zie ik dan of dat zou ik kunnen bedenken","00:01:22.450",82450,"00:01:25.010",85010
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","wat jij hebt","00:01:25.146",85146,"00:01:26.008",86008
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","uh ik denk ik denk niet dat we dezelfde hebben","00:01:25.714",85714,"00:01:28.289",88289
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","nee?","00:01:27.460",87460,"00:01:28.026",88026
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oké volg","00:01:28.186",88186,"00:01:29.029",89029
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","um even kijken","00:01:28.847",88847,"00:01:31.771",91771
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","want we hebben we we hebben allebei dezelfde plaatjes hè precies dezelfde plaatjes","00:01:31.825",91825,"00:01:35.552",95552
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","ja daarom","00:01:34.925",94925,"00:01:35.900",95900
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","um","00:01:36.448",96448,"00:01:37.429",97429
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","maar gaat het zeg maar zo dat s] dat dat boven?","00:01:37.826",97826,"00:01:40.595",100595
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja het is het is zeg maar um","00:01:41.221",101221,"00:01:44.561",104561
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","zo'n zo'n zo'n lange Y of zo?","00:01:44.424",104424,"00:01:46.080",106080
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja of of een een waterdruppel zeg maar","00:01:46.204",106204,"00:01:49.026",109026
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oké oké oké","00:01:48.795",108795,"00:01:50.162",110162
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","maar aan aan aa] op zijn hoofd zeg maar?","00:01:50.295",110295,"00:01:52.272",112272
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja boo] echt bovenop","00:01:52.170",112170,"00:01:53.860",113860
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:01:53.811",113811,"00:01:54.653",114653
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","maar dan heb je gewoon twee in dezelfde in dezelfde plaatje toch?","00:01:55.370",115370,"00:01:58.703",118703
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","of niet?","00:01:59.305",119305,"00:01:59.997",119997
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","nee nee maar eentje","00:01:59.492",119492,"00:02:00.951",120951
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oh maar eentje","00:02:00.154",120154,"00:02:01.144",121144
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","maar één ja","00:02:01.200",121200,"00:02:02.280",122280
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","(oké gaan we) kijken waar de volgende is","00:02:02.357",122357,"00:02:04.037",124037
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","heeft het zo'n ron] een halve rondje of zo?","00:02:05.138",125138,"00:02:07.652",127652
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:02:07.342",127342,"00:02:08.043",128043
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oh oké dan en beneden zo'n nekachtig?","00:02:08.630",128630,"00:02:12.950",132950
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja ja ja ja dan hebben we dezelfde","00:02:12.477",132477,"00:02:14.255",134255
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oké dan wel","00:02:13.304",133304,"00:02:14.355",134355
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","dan moet jij drukken","00:02:14.415",134415,"00:02:15.800",135800
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","denk ik","00:02:16.067",136067,"00:02:16.587",136587
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","uh #dertien# heb ik dan","00:02:16.240",136240,"00:02:18.127",138127
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:02:16.607",136607,"00:02:16.946",136946
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","oké bij mij is het #G#","00:02:18.002",138002,"00:02:19.384",139384
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","moet oh moet ik dan drukken gewoon op geel of niet?","00:02:20.300",140300,"00:02:22.091",142091
"007008","1.1_ref",1,"1",1,"ref",9,"B","B","drukken en uh en #dertien# zeggen geloof ik","00:02:20.993",140993,"00:02:23.836",143836
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","oké *click of the computer*","00:02:23.776",143776,"00:02:24.305",144305
"007008","1.1_ref",1,"1",1,"ref",9,"B","A","#dertien# oh en dan moeten we zeggen waar het is","00:02:25.082",145082,"00:02:27.429",147429
"007008","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:02:27.325",147325,"00:02:28.104",148104
"007008","1.1_loc",1,"1",2,"loc",9,"B","B","um *breath* bij mij zit die eigenlijk precies in het midden f] zeg maar als je als je het scherm zo hebt","00:02:28.243",148243,"00:02:33.680",153680
"007008","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:02:33.230",153230,"00:02:33.922",153922
"007008","1.1_loc",1,"1",2,"loc",9,"B","B","zit die niet (hij zit die) hij zit gewoon boven het logootje van het scherm","00:02:33.960",153960,"00:02:37.560",157560
"007008","1.1_loc",1,"1",2,"loc",9,"B","B","en dan een klein stukje naar boven","00:02:38.103",158103,"00:02:39.879",159879
"007008","1.1_loc",1,"1",2,"loc",9,"B","A","oké van mij ook","00:02:39.394",159394,"00:02:40.457",160457
"007008","1.1_loc",1,"1",2,"loc",9,"B","A","van mij ook","00:02:41.092",161092,"00:02:41.893",161893
"007008","1.1_loc",1,"1",2,"loc",9,"B","A","dan moet ik is dat geel of rood?","00:02:42.028",162028,"00:02:43.564",163564
"007008","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:02:42.083",162083,"00:02:42.355",162355
"007008","1.1_loc",1,"1",2,"loc",9,"B","B","ja volgens mij geel","00:02:43.221",163221,"00:02:44.244",164244
"007008","1.1_loc",1,"1",2,"loc",9,"B","A","oké","00:02:44.448",164448,"00:02:44.986",164986
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","oké nou heb jij","00:02:46.558",166558,"00:02:47.806",167806
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","oh nu heb ik oeh","00:02:47.170",167170,"00:02:49.010",169010
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","oké het lijkt op een uh ja ik het had beschreven als een een een een clown zeg maar toeter weet je","00:02:49.472",169472,"00:02:57.480",177480
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","hmhm","00:02:57.243",177243,"00:02:57.951",177951
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","aan *laugh* aan de zijkant van uh zo'n oor zeg maar","00:02:57.953",177953,"00:03:01.348",181348
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","ja ja ja","00:03:01.331",181331,"00:03:02.276",182276
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","um *breath* en is aan de andere h] heeft die aan de bovenkant twee dingetjes?","00:03:02.494",182494,"00:03:07.519",187519
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","bovenop","00:03:08.212",188212,"00:03:08.966",188966
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","uh ik heb er één","00:03:10.130",190130,"00:03:11.330",191330
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","oké even kijken","00:03:11.300",191300,"00:03:12.799",192799
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","uh oh ja wacht zo'n toeter ja","00:03:13.736",193736,"00:03:16.221",196221
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","um het is het is zeg maar zo'n bol met zo'n staaf erdoorheen","00:03:16.960",196960,"00:03:21.209",201209
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","oh hij lijkt op een","00:03:17.954",197954,"00:03:18.850",198850
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","ja","00:03:20.136",200136,"00:03:20.858",200858
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","en dan zo'n cirkel eraan","00:03:21.477",201477,"00:03:23.738",203738
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","klopt","00:03:23.160",203160,"00:03:23.974",203974
"007008","1.2_ref",1,"2",3,"ref",6,"A","B","oké","00:03:24.220",204220,"00:03:24.806",204806
"007008","1.2_ref",1,"2",3,"ref",6,"A","A","alles links","00:03:26.220",206220,"00:03:27.400",207400
