"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","um *smack one's lips* *breath* het plaatje heeft een uh ronde schijf aan de achterkant","00:00:08.421",8421,"00:00:12.913",12913
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","en een soort stukje van een kegel bovenkant uitsteken","00:00:13.929",13929,"00:00:18.265",18265
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","en aan de linkerkant een soort zeshoek","00:00:18.683",18683,"00:00:21.750",21750
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:23.548",23548,"00:00:24.218",24218
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","en aan de onderkant heeft die nog een soort van uh ding","00:00:24.267",24267,"00:00:28.656",28656
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:26.762",26762,"00:00:27.262",27262
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:28.875",28875,"00:00:29.256",29256
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","een uh","00:00:29.027",29027,"00:00:29.931",29931
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:30.509",30509,"00:00:31.034",31034
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:31.200",31200,"00:00:31.732",31732
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","dat *laugh*","00:00:32.382",32382,"00:00:33.113",33113
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","oké *laugh*","00:00:32.653",32653,"00:00:33.569",33569
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:34.174",34174,"00:00:34.745",34745
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","ja ik denk dat ik hem heb","00:00:34.964",34964,"00:00:36.432",36432
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","die cirkel die zie je zeg maar half zo aan de achterkant geplakt","00:00:36.482",36482,"00:00:39.703",39703
"053054","1.1_ref",1,"1",1,"ref",9,"B","B","ja klopt","00:00:38.265",38265,"00:00:39.781",39781
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:39.762",39762,"00:00:40.192",40192
"053054","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:40.610",40610,"00:00:41.124",41124
"053054","1.1_loc",1,"1",2,"loc",9,"B","A","uh bij mij staat die beetje best wel onderaan het scherm","00:00:41.861",41861,"00:00:46.818",46818
"053054","1.1_loc",1,"1",2,"loc",9,"B","B","ja in het midden","00:00:47.361",47361,"00:00:48.397",48397
"053054","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:00:48.380",48380,"00:00:49.083",49083
"053054","1.1_loc",1,"1",2,"loc",9,"B","A","maar niet heel] het staat zeg maar heel ietsje meer naar r] rechtsonder maar wel bijna in het midden van het scherm","00:00:50.006",50006,"00:00:57.078",57078
"053054","1.1_loc",1,"1",2,"loc",9,"B","B","ja er staat uh er past nog een ander plaatje onder","00:00:55.928",55928,"00:00:58.781",58781
"053054","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:00:58.922",58922,"00:00:59.401",59401
"053054","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:00.445",60445,"00:01:01.109",61109
"053054","1.1_loc",1,"1",2,"loc",9,"B","A","en ja","00:01:01.369",61369,"00:01:02.581",62581
"053054","1.1_loc",1,"1",2,"loc",9,"B","B","ongeveer in het uh midden van de onderste helft van het scherm","00:01:02.733",62733,"00:01:06.206",66206
"053054","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:01:07.250",67250,"00:01:07.755",67755
"053054","1.1_loc",1,"1",2,"loc",9,"B","B","ongeveer","00:01:07.736",67736,"00:01:08.364",68364
"053054","1.1_loc",1,"1",2,"loc",9,"B","A","ik denk dat we dezelfde plek hebben dan","00:01:08.460",68460,"00:01:11.017",71017
"053054","1.1_loc",1,"1",2,"loc",9,"B","B","oké","00:01:10.762",70762,"00:01:11.556",71556
