"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","oké um even kijken oh ik noem hem Pinokkio","00:00:23.089",23089,"00:00:27.194",27194
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","hij heeft een uh uh een neus naar links","00:00:27.497",27497,"00:00:31.780",31780
"119120","1.1_ref",1,"1",1,"ref",9,"B","A","heeft die twee van die rechte uu] USB-stickjes naar rechts?","00:00:31.606",31606,"00:00:34.561",34561
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","nee nee nee","00:00:34.469",34469,"00:00:35.489",35489
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","nee","00:00:35.579",35579,"00:00:35.912",35912
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","nee","00:00:36.402",36402,"00:00:36.743",36743
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","uh *breath* hij heeft een l] een neus naar links en hij staat op een voetje um *breath* en hij heeft één haar en een halve cirkel aan de linkerkant","00:00:36.833",36833,"00:00:46.112",46112
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","aan de achterkant eigenlijk","00:00:46.707",46707,"00:00:48.389",48389
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","en um even kijken *breath* en de neus is een zeshoek","00:00:49.378",49378,"00:00:53.397",53397
"119120","1.1_ref",1,"1",1,"ref",9,"B","A","(ja ja ja ja)","00:00:51.915",51915,"00:00:52.858",52858
"119120","1.1_ref",1,"1",1,"ref",9,"B","A","ja ik heb hem ja","00:00:54.068",54068,"00:00:55.011",55011
"119120","1.1_ref",1,"1",1,"ref",9,"B","A","wel] welke is dat bij jou?","00:00:56.139",56139,"00:00:57.275",57275
"119120","1.1_ref",1,"1",1,"ref",9,"B","B","uh bij mij heet die #G#","00:00:57.123",57123,"00:00:59.018",59018
"119120","1.1_ref",1,"1",1,"ref",9,"B","A","uh #G# #dertien#","00:01:00.849",60849,"00:01:04.802",64802
"119120","1.1_loc",1,"1",2,"loc",9,"B","B","oké en nu staat die *breath* um ja midden onderin maar dan staan er nog wel drie plaatjes onder in de onderste rij","00:01:06.122",66122,"00:01:14.986",74986
"119120","1.1_loc",1,"1",2,"loc",9,"B","B","dus even kijken ik weet niet hoe we dit het beste kunnen afspreken wat denk jij?","00:01:15.483",75483,"00:01:18.970",78970
"119120","1.1_loc",1,"1",2,"loc",9,"B","A","midden onderin uh staat die echt echt in het midden van het scherm?","00:01:18.351",78351,"00:01:21.443",81443
"119120","1.1_loc",1,"1",2,"loc",9,"B","B","ja hij staat echt in het midden van het scherm","00:01:21.285",81285,"00:01:23.169",83169
"119120","1.1_loc",1,"1",2,"loc",9,"B","A","en dan past er net één plaatje onder","00:01:23.153",83153,"00:01:25.415",85415
"119120","1.1_loc",1,"1",2,"loc",9,"B","B","ja maar die overlappen een heel klein stukje wel","00:01:25.673",85673,"00:01:28.906",88906
"119120","1.1_loc",1,"1",2,"loc",9,"B","A","overlapt alleen het nummer of oo] of overlapt ook het plaatje","00:01:30.115",90115,"00:01:33.448",93448
