"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","uh oké","00:00:07.336",7336,"00:00:08.692",8692
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","um *breath* dit is zo eentje met een ron] vlak rondje achter de beker zal ik maar zeggen","00:00:08.812",8812,"00:00:14.309",14309
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","w] sorry wat bedoel je? een vlak?","00:00:14.764",14764,"00:00:16.553",16553
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","rondje een cirkel zeg maar","00:00:16.334",16334,"00:00:18.396",18396
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:18.100",18100,"00:00:18.720",18720
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","en die zit achter de beker","00:00:18.747",18747,"00:00:20.310",20310
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:20.178",20178,"00:00:20.857",20857
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","en dan heeft die links zo'n uitsteeksel ja bijna cilinder maar dan wel met vlakken","00:00:20.850",20850,"00:00:26.421",26421
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","s] zo'n handvatje?","00:00:25.467",25467,"00:00:26.877",26877
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:26.928",26928,"00:00:27.589",27589
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:27.259",27259,"00:00:27.716",27716
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","en hij staat ook op een statief","00:00:27.938",27938,"00:00:29.882",29882
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:29.937",29937,"00:00:30.414",30414
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","zo'n ovale","00:00:30.466",30466,"00:00:31.421",31421
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:31.277",31277,"00:00:31.784",31784
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","en dan heeft die een soort *breath* kegeltje zo'n bol kegeltje die erin staat","00:00:32.037",32037,"00:00:37.400",37400
"051052","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:36.911",36911,"00:00:37.430",37430
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:37.775",37775,"00:00:38.383",38383
"051052","1.1_ref",1,"1",1,"ref",9,"B","A","um *breath* dan is dat uh nummer #dertien#","00:00:38.611",38611,"00:00:41.716",41716
"051052","1.1_loc",1,"1",2,"loc",9,"B","B","um *smack one's lips* oké bij mij staat die ongeveer op de één-na-laatste rij v] als je naar van boven naar beneden zou gaan","00:00:45.578",45578,"00:00:54.101",54101
"051052","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:00:53.896",53896,"00:00:54.673",54673
"051052","1.1_loc",1,"1",2,"loc",9,"B","B","en dan ongeveer in het midden als je van links naar rechts kijkt","00:00:54.966",54966,"00:00:58.085",58085
"051052","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:00:58.272",58272,"00:00:58.976",58976
"051052","1.1_loc",1,"1",2,"loc",9,"B","A","uh even kijken dus midden van het scherm en dan een soort van driekwart naar onder","00:00:59.378",59378,"00:01:04.071",64071
"051052","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:04.038",64038,"00:01:04.758",64758
"051052","1.1_loc",1,"1",2,"loc",9,"B","A","ongeveer","00:01:04.173",64173,"00:01:04.709",64709
"051052","1.1_loc",1,"1",2,"loc",9,"B","A","ja dat heb ik ook","00:01:05.372",65372,"00:01:06.588",66588
"051052","1.1_loc",1,"1",2,"loc",9,"B","A","um*breath* gele knop was het dan hè?","00:01:06.728",66728,"00:01:09.530",69530
"051052","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:09.485",69485,"00:01:09.892",69892
"051052","1.1_loc",1,"1",2,"loc",9,"B","A","ja oké","00:01:09.921",69921,"00:01:10.600",70600
