"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","oké ik heb het rood vierkant um *breath* hij heeft een uh een ronde cilinder aan de naar de linkse kant toe het lijkt wel op een gezichtje dat naar links kijkt","00:00:41.848",41848,"00:00:51.087",51087
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","en hij heeft uh achterop heeft die een staartje op het hoofdje","00:00:51.209",51209,"00:00:54.280",54280
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","ik weet niet of je dan weet welke het uh is","00:00:55.118",55118,"00:00:57.834",57834
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","um","00:00:58.699",58699,"00:00:59.567",59567
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","en aan de rechterzijkant van zijn hoofd zou die dan een uh een plat rondje hebben","00:00:59.340",59340,"00:01:03.344",63344
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","even kijken","00:01:05.497",65497,"00:01:06.305",66305
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","hij heeft een","00:01:10.376",70376,"00:01:11.060",71060
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","het hoofd staat ook op een soort nekje of zo lijkt het wel","00:01:11.332",71332,"00:01:14.275",74275
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","heel klein","00:01:15.652",75652,"00:01:16.674",76674
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","ovaal","00:01:17.031",77031,"00:01:18.168",78168
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","heeft die aan de achterkant een soort plat rondje zitten?","00:01:17.466",77466,"00:01:20.808",80808
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","mmm ja aan de achterkant zit een plat rondje dat zou dan","00:01:21.199",81199,"00:01:24.970",84970
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","en aan de voorkant zo'n soort kegeltje omhoog","00:01:24.369",84369,"00:01:26.524",86524
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","of niet?","00:01:27.273",87273,"00:01:27.734",87734
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","um nee","00:01:28.511",88511,"00:01:30.235",90235
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","een een soort neus naar de voorkant","00:01:30.603",90603,"00:01:32.581",92581
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","een rond neusje","00:01:32.624",92624,"00:01:34.070",94070
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","en hij kijkt zeg maar naar links toe","00:01:34.990",94990,"00:01:36.671",96671
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","met een kegeltje als neus en dan zou die op zijn aan de achterkant zit een een platte schijf","00:01:38.623",98623,"00:01:44.662",104662
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","heeft die aan de bovenkant een soort kegel zitten?","00:01:46.820",106820,"00:01:50.099",110099
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","en een kuifje","00:01:47.737",107737,"00:01:49.489",109489
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","ja aan de bovenkant zit een soort kegel ja zo'n bowlingkegeldingetje","00:01:50.410",110410,"00:01:53.993",113993
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","best wel groot","00:01:53.440",113440,"00:01:54.390",114390
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","mja niet zo heel groot","00:01:54.979",114979,"00:01:57.053",117053
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","en aan de *breath* uh zeg maar aan de rechterkant zo'n soort blok","00:01:57.257",117257,"00:02:02.695",122695
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","soort wolkenkrabber lijkt het een beetje op","00:02:02.797",122797,"00:02:04.708",124708
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","mmm *laugh* nee","00:02:04.761",124761,"00:02:06.020",126020
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","nee niet?","00:02:06.050",126050,"00:02:06.827",126827
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","nee nee nee","00:02:06.378",126378,"00:02:07.275",127275
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","hij heeft rechtsachter zit zo'n soort een uh bowlingkegeltje maar dan op zijn kop zeg maar","00:02:07.316",127316,"00:02:12.023",132023
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","die zie je wel op meerdere plaatjes maar en op de achterkant zit een platte schijf","00:02:12.944",132944,"00:02:17.600",137600
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","hmhm","00:02:14.909",134909,"00:02:15.432",135432
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","oh ja ik zie hem","00:02:16.257",136257,"00:02:17.352",137352
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","ja ja ja dan zie ik hem","00:02:18.037",138037,"00:02:19.492",139492
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","en dan zit aan de linkse kant zit een een soort neusje","00:02:18.680",138680,"00:02:21.855",141855
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","ja oké","00:02:22.119",142119,"00:02:23.097",143097
"081082","1.1_ref",1,"1",1,"ref",9,"B","A","dan *cough* dan is het uh *breath* nummer #dertien#","00:02:23.410",143410,"00:02:27.336",147336
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:02:23.422",143422,"00:02:23.824",143824
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","dan mag jij zeggen welk nummer uh","00:02:25.182",145182,"00:02:26.998",146998
"081082","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:02:27.323",147323,"00:02:28.096",148096
"081082","1.1_loc",1,"1",2,"loc",9,"B","B","dan de positie","00:02:31.208",151208,"00:02:32.542",152542
"081082","1.1_loc",1,"1",2,"loc",9,"B","B","uh bij mij staat die echt wel in het midden zeg maar","00:02:32.674",152674,"00:02:36.385",156385
"081082","1.1_loc",1,"1",2,"loc",9,"B","B","en dan een beetje onderin","00:02:36.633",156633,"00:02:38.062",158062
"081082","1.1_loc",1,"1",2,"loc",9,"B","B","niet helemaal onderin maar een beetje onderin","00:02:38.336",158336,"00:02:40.511",160511
