"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"121122","1.1_ref",1,"1",1,"ref",9,"B","B","oké ik heb het rode scherm","00:00:06.754",6754,"00:00:08.264",8264
"121122","1.1_ref",1,"1",1,"ref",9,"B","A","hmhm","00:00:08.182",8182,"00:00:08.918",8918
"121122","1.1_ref",1,"1",1,"ref",9,"B","B","uh rode dinges ","00:00:08.517",8517,"00:00:09.631",9631
"121122","1.1_ref",1,"1",1,"ref",9,"B","B","um *smack one's lips* ik vind het een beetje op een steelpan lijken","00:00:10.179",10179,"00:00:15.113",15113
"121122","1.1_ref",1,"1",1,"ref",9,"B","B","met zo'n plat rondje aan de achterkant","00:00:15.524",15524,"00:00:17.659",17659
"121122","1.1_ref",1,"1",1,"ref",9,"B","A","uh ja","00:00:18.461",18461,"00:00:19.446",19446
"121122","1.1_ref",1,"1",1,"ref",9,"B","A","en dan um en dan rechts bovenin nog zo'n zo'n puntje toch?","00:00:19.492",19492,"00:00:23.369",23369
"121122","1.1_ref",1,"1",1,"ref",9,"B","B","ja soort van lepel","00:00:23.570",23570,"00:00:25.190",25190
"121122","1.1_ref",1,"1",1,"ref",9,"B","A","ja ja alsof er een lepel in staat oké","00:00:25.113",25113,"00:00:27.449",27449
"121122","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:27.377",27377,"00:00:27.862",27862
"121122","1.1_ref",1,"1",1,"ref",9,"B","A","um dat is nummer #dertien#","00:00:27.560",27560,"00:00:29.230",29230
"121122","1.1_loc",1,"1",2,"loc",9,"B","B","oké um het staat eigenlijk een beetje midden in het scherm net iets naar beneden","00:00:32.192",32192,"00:00:37.040",37040
"121122","1.1_loc",1,"1",2,"loc",9,"B","A","ja uh daar staat die bij mij ook","00:00:37.321",37321,"00:00:39.504",39504
"121122","1.1_loc",1,"1",2,"loc",9,"B","A","dus um uh dan moest ik op geel drukken hè als die gelij]?","00:00:40.344",40344,"00:00:43.538",43538
"121122","1.1_loc",1,"1",2,"loc",9,"B","B","ja op geel drukken inderdaad","00:00:42.569",42569,"00:00:44.302",44302
"121122","1.2_ref",1,"2",3,"ref",6,"A","A","oké","00:00:44.395",44395,"00:00:44.952",44952
"121122","1.2_ref",1,"2",3,"ref",6,"A","A","uh ik heb *smack one's lips* *breath* dat plaatje en het lijkt een beetje alsof die aan de rechterkant een neus heeft met daar een een paal doorheen","00:00:45.794",45794,"00:00:53.164",53164
"121122","1.2_ref",1,"2",3,"ref",6,"A","A","dus zo'n rondje en daar","00:00:53.360",53360,"00:00:55.160",55160
"121122","1.2_ref",1,"2",3,"ref",6,"A","B","oh ja en daarboven zit nog een klein uh","00:00:54.704",54704,"00:00:57.337",57337
"121122","1.2_ref",1,"2",3,"ref",6,"A","A","uh zit nog een klein tuutje is een beetje ziet een beetje uit als een inboorling zeg maar met een neusring","00:00:56.989",56989,"00:01:01.415",61415
"121122","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:01:01.550",61550,"00:01:01.846",61846
"121122","1.2_ref",1,"2",3,"ref",6,"A","B","uh dat is bij mij #F#","00:01:02.283",62283,"00:01:03.693",63693
"121122","1.2_ref",1,"2",3,"ref",6,"A","A","oké","00:01:04.165",64165,"00:01:04.772",64772
"121122","1.2_loc",1,"2",4,"loc",6,"A","A","uh bij mij staat die *breath* uh rechts en dan ongeveer in het midden","00:01:06.019",66019,"00:01:11.684",71684
"121122","1.2_loc",1,"2",4,"loc",6,"A","B","ja bij mij ook","00:01:11.881",71881,"00:01:12.895",72895
"121122","1.2_loc",1,"2",4,"loc",6,"A","B","n] nou","00:01:13.727",73727,"00:01:14.222",74222
"121122","1.2_loc",1,"2",4,"loc",6,"A","A","oké","00:01:14.193",74193,"00:01:14.594",74594
"121122","1.3_ref",1,"3",5,"ref",15,"B","B","oké um *breath* het kopje zit in een soort van blauw vlak","00:01:17.588",77588,"00:01:23.342",83342
"121122","1.3_ref",1,"3",5,"ref",15,"B","A","ja zo'n zo'n soort tutu en dan heeft die zo'n omgedraaide L als uh linkerkant","00:01:23.698",83698,"00:01:28.465",88465
"121122","1.3_ref",1,"3",5,"ref",15,"B","B","j]","00:01:25.261",85261,"00:01:25.766",85766
"121122","1.3_ref",1,"3",5,"ref",15,"B","B","ja","00:01:28.182",88182,"00:01:28.488",88488
"121122","1.3_ref",1,"3",5,"ref",15,"B","A","oké uh dat is bij mij nummer #zes#","00:01:28.789",88789,"00:01:30.664",90664
"121122","1.3_ref",1,"3",5,"ref",15,"B","B","(klopt/heb ik ook)","00:01:29.147",89147,"00:01:29.655",89655
"121122","1.3_loc",1,"3",6,"loc",15,"B","B","hij staat bij mij bovenaan *breath* en dan net niet in het midden maar een beetje meer naar rechts","00:01:32.544",92544,"00:01:39.387",99387
"121122","1.3_loc",1,"3",6,"loc",15,"B","A","rechts","00:01:38.363",98363,"00:01:39.254",99254
"121122","1.3_loc",1,"3",6,"loc",15,"B","A","centrum rechts ja","00:01:39.340",99340,"00:01:40.269",100269
"121122","1.3_loc",1,"3",6,"loc",15,"B","A","ja uh bij mij ook","00:01:40.462",100462,"00:01:42.403",102403
"121122","1.4_ref",1,"4",7,"ref",14,"A","A","um dit is dat *breath* cilinder heeft bovenop een uh een ei zeg maar een rond ei en *breath* uh rechts een een vierkante","00:01:45.330",105330,"00:01:54.610",114610
"121122","1.4_ref",1,"4",7,"ref",14,"A","A","paal zeg maar","00:01:54.610",114610,"00:01:55.734",115734
"121122","1.4_ref",1,"4",7,"ref",14,"A","B","um","00:01:56.740",116740,"00:01:57.812",117812
"121122","1.4_ref",1,"4",7,"ref",14,"A","A","boo] bovenop een rondje","00:01:56.850",116850,"00:01:58.368",118368
"121122","1.4_ref",1,"4",7,"ref",14,"A","B","ja en dan ook twee van die uitstulpsels","00:01:58.188",118188,"00:02:00.402",120402
"121122","1.4_ref",1,"4",7,"ref",14,"A","A","re]","00:01:58.798",118798,"00:01:59.201",119201
"121122","1.4_ref",1,"4",7,"ref",14,"A","A","j] ja ja","00:01:59.541",119541,"00:02:00.700",120700
"121122","1.4_ref",1,"4",7,"ref",14,"A","B","ja dat is bij mij nummer #D#","00:02:00.466",120466,"00:02:02.306",122306
"121122","1.4_loc",1,"4",8,"loc",14,"A","A","en hij staat um *breath* net niet in het midden maar links van het midden","00:02:03.968",123968,"00:02:08.381",128381
"121122","1.4_loc",1,"4",8,"loc",14,"A","A","centrum links onderin","00:02:08.400",128400,"00:02:09.836",129836
"121122","1.4_loc",1,"4",8,"loc",14,"A","B","wel onderin?","00:02:09.859",129859,"00:02:10.824",130824
"121122","1.4_loc",1,"4",8,"loc",14,"A","A","ja","00:02:10.949",130949,"00:02:11.427",131427
"121122","1.4_loc",1,"4",8,"loc",14,"A","B","en dan net iets links ja bij mij ook","00:02:11.779",131779,"00:02:14.622",134622
"121122","1.4_loc",1,"4",8,"loc",14,"A","A","oké","00:02:15.134",135134,"00:02:15.615",135615
"121122","1.4_loc",1,"4",8,"loc",14,"A","B","ja","00:02:15.451",135451,"00:02:15.801",135801
"121122","1.5_ref",1,"5",9,"ref",13,"B","B","um *smack one's lips* het kopje heeft onder een blauw vlak als enigste met een blauw vlak eronder","00:02:18.120",138120,"00:02:24.093",144093
"121122","1.5_ref",1,"5",9,"ref",13,"B","A","ja ja ja maar dan met zo'n uh van die van die Pippi Langkousdingen","00:02:24.010",144010,"00:02:28.270",148270
"121122","1.5_ref",1,"5",9,"ref",13,"B","B","en van","00:02:24.810",144810,"00:02:25.568",145568
"121122","1.5_ref",1,"5",9,"ref",13,"B","B","ja van die dingetjes","00:02:25.948",145948,"00:02:27.264",147264
"121122","1.5_ref",1,"5",9,"ref",13,"B","B","ja","00:02:27.808",147808,"00:02:28.176",148176
"121122","1.5_ref",1,"5",9,"ref",13,"B","A","ja oké","00:02:28.295",148295,"00:02:28.840",148840
"121122","1.5_ref",1,"5",9,"ref",13,"B","A","uh dat is bij mij nummer #vijf#","00:02:28.919",148919,"00:02:30.277",150277
"121122","1.5_loc",1,"5",10,"loc",13,"B","B","oké het staat um *smack one's lips* *breath* in het midden van het midden *laugh* aan de linkerkant","00:02:32.657",152657,"00:02:41.270",161270
"121122","1.5_loc",1,"5",10,"loc",13,"B","A","oké in het midden van het midden aan de l]","00:02:41.882",161882,"00:02:44.155",164155
"121122","1.5_loc",1,"5",10,"loc",13,"B","B","dus als je ja","00:02:43.650",163650,"00:02:45.046",165046
"121122","1.5_loc",1,"5",10,"loc",13,"B","A","nou dan maar nee die zo staat die bij mij niet","00:02:45.196",165196,"00:02:47.719",167719
"121122","1.5_loc",1,"5",10,"loc",13,"B","B","oké","00:02:47.790",167790,"00:02:48.345",168345
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","um het is diegene die heeft aan de rechterkant *breath* zo'n soort *breath* zo'n soort uh zo'n verrekijker weet je wel waarmee je kijkt","00:02:51.111",171111,"00:02:59.153",179153
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","oh het lijkt op een vogeltje","00:02:58.978",178978,"00:03:00.745",180745
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","en dan maar eentje","00:02:59.229",179229,"00:03:00.257",180257
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","um","00:03:01.287",181287,"00:03:02.080",182080
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","dat isteken","00:03:01.576",181576,"00:03:02.620",182620
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","aan de zijkant","00:03:03.414",183414,"00:03:04.347",184347
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","um *breath* en dan heeft die bovenop zo'n zo'n ding","00:03:04.473",184473,"00:03:08.329",188329
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","hij heeft een verrekijker aan de zijkant?","00:03:09.876",189876,"00:03:12.079",192079
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","ja u] um maar één zo'n f] zo'n vierk] met al die blokjes maar dan maar eentje want je hebt er ook één met twee","00:03:11.641",191641,"00:03:18.527",198527
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","mmm","00:03:18.342",198342,"00:03:19.275",199275
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","um","00:03:19.478",199478,"00:03:20.195",200195
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","oh ja","00:03:19.839",199839,"00:03:20.679",200679
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","en staat die dus helemaal helemaal rechts","00:03:20.528",200528,"00:03:22.566",202566
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","uh l] met zo één zo'n kijker eigenlijk een piratending","00:03:21.436",201436,"00:03:24.427",204427
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","ja","00:03:22.906",202906,"00:03:23.432",203432
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","en dan","00:03:23.641",203641,"00:03:24.195",204195
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","uh ja ja ja zo'n piratending dat is ook (wel wat ik?) dacht en overal van die uitstulpertjes","00:03:24.271",204271,"00:03:28.849",208849
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","ja","00:03:25.753",205753,"00:03:26.101",206101
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","f] fa]","00:03:27.968",207968,"00:03:28.570",208570
"121122","1.6_ref",1,"6",11,"ref",16,"A","B","dat is bij mij nummer #E#","00:03:28.734",208734,"00:03:30.343",210343
"121122","1.6_ref",1,"6",11,"ref",16,"A","A","oké","00:03:30.725",210725,"00:03:31.203",211203
"121122","1.6_loc",1,"6",12,"loc",16,"A","A","en hij staat bij mij helemaal rechts en dan in het midden","00:03:32.112",212112,"00:03:34.904",214904
"121122","1.6_loc",1,"6",12,"loc",16,"A","A","of ja zo goed als helemaal rechts en dan midden","00:03:35.831",215831,"00:03:38.363",218363
"121122","1.6_loc",1,"6",12,"loc",16,"A","B","helemaal rechts van het scherm en dan midden onder","00:03:38.436",218436,"00:03:40.400",220400
"121122","1.6_loc",1,"6",12,"loc",16,"A","A","um *smack one's lips* eerder midden boven zou ik zeggen","00:03:40.524",220524,"00:03:44.701",224701
