"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:01:36.145",96145,"00:01:36.489",96489
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","ik had het laatste zinnetje nog niet uh gelezen","00:01:36.740",96740,"00:01:38.870",98870
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","toen ging die al verder dus we mogen dus praten","00:01:39.310",99310,"00:01:41.224",101224
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","nee","00:01:41.323",101323,"00:01:41.589",101589
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","uh nee verder is het duidelijk","00:01:57.555",117555,"00:01:59.645",119645
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","oké ik heb dus het rode vierkantje *breath* *sounds of the microphone*","00:02:01.862",121862,"00:02:04.442",124442
"017018","1.1_ref",1,"1",1,"ref",9,"B","A","dat is mooi want ik niet","00:02:04.365",124365,"00:02:05.743",125743
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:02:04.857",124857,"00:02:05.744",125744
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","dus uh uh ik moet dan dus nu aan je uitleggen w] waar uh wat het figuur is en jij gaat raden","00:02:05.822",125822,"00:02:11.844",131844
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","um *sounds of the microphone* *smack one's lips* even kijken het heeft een uh een rondje aan de achterkant je hebt natuurlijk het lijken allemaal op kopjes en het heeft een rondje aan de achterkant en een","00:02:12.457",132457,"00:02:21.209",141209
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","steeltje aan de rechterkant die de uh w] ver boven uitsteekt","00:02:21.209",141209,"00:02:25.468",145468
"017018","1.1_ref",1,"1",1,"ref",9,"B","A","even kijken een rondje aan de achterkant","00:02:28.605",148605,"00:02:30.134",150134
"017018","1.1_ref",1,"1",1,"ref",9,"B","A","oh en dan aan de linkerkant een soort handvat","00:02:30.420",150420,"00:02:34.410",154410
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","oh ja ja om het helemaa] helemaal af te maken aan de linkerkant een soort handvat en aan de onderkant een soort van voetje waar die op staat","00:02:32.889",152889,"00:02:38.828",158828
"017018","1.1_ref",1,"1",1,"ref",9,"B","A","ja precies oké","00:02:38.529",158529,"00:02:40.327",160327
"017018","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:02:38.922",158922,"00:02:39.376",159376
"017018","1.1_ref",1,"1",1,"ref",9,"B","A","#dertien#","00:02:40.510",160510,"00:02:41.295",161295
"017018","1.1_loc",1,"1",2,"loc",9,"B","B","um en als we dan um *breath* *smack one's lips* eventjes gaan uh tellen ja het zijn moeilijke rijtjes die je kunt maken hè?","00:02:45.785",165785,"00:02:54.311",174311
"017018","1.1_loc",1,"1",2,"loc",9,"B","B","als je even gewoon het hee] hele midden van het scherm neemt","00:02:54.651",174651,"00:02:56.720",176720
"017018","1.1_loc",1,"1",2,"loc",9,"B","A","hmhm","00:02:56.480",176480,"00:02:57.170",177170
