"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:00:03.650",3650,"00:00:04.573",4573
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","nou ye] *laugh* jeuh *laugh*","00:00:04.160",4160,"00:00:07.487",7487
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","joeh we mogen praten *laugh*","00:00:04.673",4673,"00:00:05.917",5917
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","oh ja jij hebt een rood vierkant als het goed is","00:00:07.620",7620,"00:00:09.813",9813
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:00:07.683",7683,"00:00:08.084",8084
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","ik heb een rood vierkantje dus ik zal maar gelijk beginnen","00:00:08.367",8367,"00:00:10.741",10741
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","hmhm","00:00:10.525",10525,"00:00:11.185",11185
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","um ja ik vind ze dus een beetje op bekers of op hoofden lijken","00:00:10.916",10916,"00:00:14.586",14586
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:14.685",14685,"00:00:15.496",15496
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","ik weet niet hoe jij het zag di] dit heeft een uh een soort van lepel of uitsteekseltje","00:00:15.273",15273,"00:00:20.314",20314
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:16.652",16652,"00:00:17.345",17345
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:20.083",20083,"00:00:20.978",20978
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","en een plat rondje verticaal aan de zij] aan de achterkant een beetje","00:00:20.633",20633,"00:00:24.871",24871
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","een beetje aan de achterkant eens even kijken","00:00:24.770",24770,"00:00:27.120",27120
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","en het heeft een soort van neus","00:00:25.811",25811,"00:00:27.562",27562
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","of een langwerpig uitsteeksel","00:00:27.702",27702,"00:00:29.156",29156
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","een langwerpige neus aan de voorkant","00:00:28.300",28300,"00:00:30.335",30335
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:29.540",29540,"00:00:29.930",29930
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:30.078",30078,"00:00:30.422",30422
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","en dan een","00:00:31.085",31085,"00:00:32.036",32036
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","een plat rondje aan de achterkant","00:00:31.832",31832,"00:00:34.009",34009
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","echt zo zeg maar uh","00:00:33.708",33708,"00:00:35.654",35654
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","die ertegenaan zit ja","00:00:35.067",35067,"00:00:36.501",36501
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","ja precies","00:00:35.864",35864,"00:00:36.847",36847
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","yes","00:00:36.646",36646,"00:00:37.211",37211
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","en uh één ees] uitsteekseltje beetje rechtsboven en één uitsteeksel links","00:00:37.121",37121,"00:00:41.485",41485
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","yes ja","00:00:41.224",41224,"00:00:42.345",42345
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","beetje zeshoekig","00:00:41.980",41980,"00:00:44.153",44153
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","en daaronder nog een soort van ovaalachtig iets waar die op leunt","00:00:42.891",42891,"00:00:45.783",45783
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","precies precies ja","00:00:44.848",44848,"00:00:46.864",46864
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:46.363",46363,"00:00:46.761",46761
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","oké dan denk ik dat ik hem heb *breath* gevonden","00:00:46.995",46995,"00:00:50.147",50147
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:00:49.996",49996,"00:00:50.618",50618
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","uh nummer #dertien# bij mij","00:00:50.523",50523,"00:00:53.530",53530
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","oké dat kan","00:00:53.554",53554,"00:00:54.527",54527
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","um en dan op welke","00:00:54.594",54594,"00:00:56.483",56483
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","dan moet jij op geel drukken dacht ik toch?","00:00:55.964",55964,"00:00:57.546",57546
"057058","1.1_ref",1,"1",1,"ref",9,"B","A","oh ja","00:00:57.640",57640,"00:00:58.425",58425
"057058","1.1_ref",1,"1",1,"ref",9,"B","B","en dan gaan we naar de volgende taak","00:00:57.729",57729,"00:00:59.245",59245
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","dat is waar inderdaad oké en dan moeten we nu bepalen of die op dezelfde plek staat","00:00:59.778",59778,"00:01:04.604",64604
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","ja oké hij staat hij staat bij mij in het midden","00:01:02.328",62328,"00:01:05.392",65392
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","hmhm","00:01:05.239",65239,"00:01:05.919",65919
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","um onder de helft ongeveer","00:01:05.681",65681,"00:01:08.173",68173
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","ja bij mij eigenlijk ook inderdaad","00:01:08.288",68288,"00:01:10.672",70672
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","um *breath* j] ja","00:01:10.817",70817,"00:01:14.722",74722
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","ik wee] ja ik weet niet hoe die tot relatie staat tot de anderen ik weet niet of dat hetzelfde is bij jou natuurlijk maar","00:01:12.886",72886,"00:01:16.900",76900
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","of dat uitmaakt","00:01:15.856",75856,"00:01:17.370",77370
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:17.010",77010,"00:01:17.452",77452
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","bij mij staat er nog eentje net ietsjes schuin rechtsboven","00:01:17.593",77593,"00:01:21.250",81250
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","ja bij mij ook","00:01:20.767",80767,"00:01:21.851",81851
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","en eentje linksonder","00:01:21.600",81600,"00:01:23.802",83802
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","linksonder","00:01:22.533",82533,"00:01:23.500",83500
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:23.626",83626,"00:01:24.002",84002
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","ja precies","00:01:23.810",83810,"00:01:24.544",84544
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","oké dan denk ik dat het wel dezelfde plek is","00:01:24.112",84112,"00:01:25.912",85912
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","dat denk ik ook oké","00:01:25.150",85150,"00:01:26.600",86600
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","oké top","00:01:26.152",86152,"00:01:26.904",86904
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","nou moest ik op de rode knop drukken toch?","00:01:26.651",86651,"00:01:28.120",88120
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","uh rood is andere plek geloof ik geel is de","00:01:27.932",87932,"00:01:30.594",90594
"057058","1.1_loc",1,"1",2,"loc",9,"B","A","oh ja geel was zelfde plek en rood was an] ja *click of the computer*f","00:01:29.811",89811,"00:01:32.382",92382
"057058","1.1_loc",1,"1",2,"loc",9,"B","B","yes","00:01:31.007",91007,"00:01:31.552",91552
"057058","1.2_ref",1,"2",3,"ref",6,"A","B","oké *laugh*","00:01:32.810",92810,"00:01:33.694",93694
"057058","1.2_ref",1,"2",3,"ref",6,"A","A","oké nou nu heb ik een rood vierkant en ik heb er eentje ik vond hem zelf een beetje op een *breath* ik moest m] deed me denken aan een kannibaal met een neus en dan zo'n grote spies erdoor","00:01:33.708",93708,"00:01:43.465",103465
"057058","1.2_ref",1,"2",3,"ref",6,"A","B","oh ja ik weet welke ja ik weet welke je bedoelt","00:01:41.241",101241,"00:01:43.805",103805
"057058","1.2_ref",1,"2",3,"ref",6,"A","B","dat is uh bij mij is dat #F#","00:01:43.855",103855,"00:01:45.193",105193
"057058","1.2_ref",1,"2",3,"ref",6,"A","B","ik noemde hem ook de hele tijd de inboorling *laugh*","00:01:45.217",105217,"00:01:47.925",107925
"057058","1.2_ref",1,"2",3,"ref",6,"A","A","oh oké top nou *laugh* dan zijn we er al snel uit","00:01:46.526",106526,"00:01:49.806",109806
"057058","1.2_ref",1,"2",3,"ref",6,"A","B","oké dus #F#","00:01:48.482",108482,"00:01:49.741",109741
"057058","1.2_ref",1,"2",3,"ref",6,"A","B","ja precies *click of the computer*","00:01:49.771",109771,"00:01:50.646",110646
"057058","1.2_loc",1,"2",4,"loc",6,"A","A","helemaal goed","00:01:51.752",111752,"00:01:52.452",112452
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","oké","00:01:52.042",112042,"00:01:52.794",112794
"057058","1.2_loc",1,"2",4,"loc",6,"A","A","uh bij mij staat die um *smack one's lips* als je zeg maar zo um kijkt staat die halverwege het scherm maar dan wel een beetje uh rechts","00:01:52.662",112662,"00:02:02.299",122299
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","ja","00:01:59.860",119860,"00:02:00.496",120496
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","oké helemaal rechts?","00:02:02.107",122107,"00:02:03.578",123578
"057058","1.2_loc",1,"2",4,"loc",6,"A","A","uh nee er zitten er nog naast aan de rechterkant als je een beetje *breath* midden midden van de tweede helft zeg maar","00:02:03.779",123779,"00:02:10.250",130250
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","oké","00:02:10.006",130006,"00:02:11.259",131259
"057058","1.2_loc",1,"2",4,"loc",6,"A","A","twee uh van de rechtse helft","00:02:10.300",130300,"00:02:11.830",131830
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","oké ik heb hem wel inderdaad op zo midden","00:02:11.398",131398,"00:02:13.945",133945
"057058","1.2_loc",1,"2",4,"loc",6,"A","A","ja","00:02:13.831",133831,"00:02:14.418",134418
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","maar bij mij is die wel er staat niks meer rechts van","00:02:14.516",134516,"00:02:16.557",136557
"057058","1.2_loc",1,"2",4,"loc",6,"A","A","oké dan is het wel een andere plek","00:02:16.309",136309,"00:02:18.409",138409
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","dus dan wel andere plek denk ik","00:02:16.988",136988,"00:02:18.866",138866
"057058","1.2_loc",1,"2",4,"loc",6,"A","A","oké dus dan moet jij op de rode drukken","00:02:18.554",138554,"00:02:20.311",140311
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","oké","00:02:19.089",139089,"00:02:19.481",139481
"057058","1.2_loc",1,"2",4,"loc",6,"A","B","*click of the computer* een rode","00:02:20.010",140010,"00:02:21.010",141010
"057058","1.3_ref",1,"3",5,"ref",15,"B","A","oké","00:02:21.160",141160,"00:02:21.834",141834
"057058","1.3_ref",1,"3",5,"ref",15,"B","B","oké ik heb er eentje die heeft een soort van een soort van snijvlak door hem heen","00:02:21.534",141534,"00:02:26.251",146251
"057058","1.3_ref",1,"3",5,"ref",15,"B","A","door hem heen","00:02:26.549",146549,"00:02:26.966",146966
"057058","1.3_ref",1,"3",5,"ref",15,"B","B","ja","00:02:26.970",146970,"00:02:27.465",147465
"057058","1.3_ref",1,"3",5,"ref",15,"B","A","oh ja dat was er maar eentje","00:02:26.990",146990,"00:02:28.231",148231
