"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"107108","1.1_ref",1,"1",1,"ref",9,"B","B","ok um dit is zeg maar dat","00:00:08.482",8482,"00:00:10.949",10949
"107108","1.1_ref",1,"1",1,"ref",9,"B","A","*laugh*","00:00:09.083",9083,"00:00:09.738",9738
"107108","1.1_ref",1,"1",1,"ref",9,"B","B","ja blauwe *inhale* dingetje met uh ja mij deed het een beetje denken aan pinoccio zeg maar zo'n neus recht naar voren en één zo'n pluimpje zeg maar op het hoofd","00:00:10.949",10949,"00:00:20.356",20356
"107108","1.1_ref",1,"1",1,"ref",9,"B","A","*laugh*","00:00:15.667",15667,"00:00:17.807",17807
"107108","1.1_ref",1,"1",1,"ref",9,"B","A","um u] heeft hij aan de achterkant ook zo'n uh c] zo'n cirkeltje?","00:00:21.034",21034,"00:00:25.054",25054
"107108","1.1_ref",1,"1",1,"ref",9,"B","B","ja ja ja","00:00:24.979",24979,"00:00:26.233",26233
"107108","1.1_ref",1,"1",1,"ref",9,"B","A","ok ja dan uh is het #dertien#","00:00:25.672",25672,"00:00:28.500",28500
"107108","1.1_ref",1,"1",1,"ref",9,"B","B","*smack* ok ja bij mij is het G ik wist niet of ik dat nog moest zeggen maar *inhale*  ja *laugh*","00:00:28.387",28387,"00:00:32.836",32836
"107108","1.1_ref",1,"1",1,"ref",9,"B","A","*laugh* ok um nu moet ik op geel klikken toch?","00:00:31.771",31771,"00:00:34.892",34892
"107108","1.1_ref",1,"1",1,"ref",9,"B","B","ja volgens mij wel ja","00:00:34.740",34740,"00:00:35.803",35803
"107108","1.1_loc",1,"1",2,"loc",9,"B","A","ok","00:00:36.518",36518,"00:00:36.868",36868
"107108","1.1_loc",1,"1",2,"loc",9,"B","B","um um tenminste moet ik toch beschrijven waar hij staat?","00:00:37.331",37331,"00:00:40.816",40816
"107108","1.1_loc",1,"1",2,"loc",9,"B","A","um","00:00:37.414",37414,"00:00:37.872",37872
"107108","1.1_loc",1,"1",2,"loc",9,"B","A","ja ja","00:00:40.538",40538,"00:00:41.243",41243
"107108","1.1_loc",1,"1",2,"loc",9,"B","B","ok ja *inhale* uh hij staat een beetje in het midden *inhale* en nouja eigenlijk ongeveer in het midden en dan beetje onderin *inhale* tussen twee andere plaatjes","00:00:40.941",40941,"00:00:49.726",49726
