"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:00:28.367",28367,"00:00:28.926",28926
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","ik heb het rode vierkant","00:00:29.112",29112,"00:00:30.351",30351
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","hmhm","00:00:30.274",30274,"00:00:30.662",30662
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","uh het is een beker en hij staat op een soort van voetstuk","00:00:30.832",30832,"00:00:34.581",34581
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","uh en hij heeft hier *breath* een arm","00:00:34.926",34926,"00:00:38.059",38059
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","en in de beker zit een soort van dingetje hier en hij heeft een uh rode cirkel of uh een blauwe cirkel erachter","00:00:38.371",38371,"00:00:45.525",45525
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","uh oké en het voetstuk is een beetje langwerpig en het staat ongeveer deze hoek","00:00:46.292",46292,"00:00:50.086",50086
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","j] ja","00:00:48.922",48922,"00:00:49.643",49643
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","voor mij zo maar dan denk ik voor jou zo ja zeg maar zoiets","00:00:50.904",50904,"00:00:54.096",54096
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","oh ja ja gespiegeld dan","00:00:52.061",52061,"00:00:53.787",53787
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","oké en dat rode cirkeltje zit een beetje aan de achterkant","00:00:54.360",54360,"00:00:56.265",56265
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","*laugh* het is geen rode cirkel maar *laugh* ja","00:00:56.615",56615,"00:00:59.722",59722
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","dat je het half ziet","00:00:57.113",57113,"00:00:57.920",57920
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","uh d] rond si] ja sorry","00:00:59.251",59251,"00:01:01.204",61204
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","ja hij zit aan de achterkant ja","00:01:01.163",61163,"00:01:02.792",62792
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:01:02.117",62117,"00:01:02.838",62838
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","dan um","00:01:03.711",63711,"00:01:04.873",64873
"077078","1.1_ref",1,"1",1,"ref",9,"B","B","m] volgens mij moet jij hardop zeggen wat uh","00:01:05.193",65193,"00:01:07.305",67305
"077078","1.1_ref",1,"1",1,"ref",9,"B","A","oh ja uh #dertien#","00:01:06.444",66444,"00:01:08.254",68254
"077078","1.1_loc",1,"1",2,"loc",9,"B","B","um oké hij staat bij mij uh m] midden op het scherm ongeveer maar een beetje aan de onderkant","00:01:12.132",72132,"00:01:19.515",79515
"077078","1.1_loc",1,"1",2,"loc",9,"B","A","ja ik","00:01:20.286",80286,"00:01:21.166",81166
"077078","1.1_loc",1,"1",2,"loc",9,"B","B","dus als dit zeg maar als zo het scherm is dan is dit het midden en staat die een beetje hier","00:01:20.362",80362,"00:01:24.681",84681
"077078","1.1_loc",1,"1",2,"loc",9,"B","A","ja dat heb ik ook","00:01:24.585",84585,"00:01:25.521",85521
"077078","1.1_loc",1,"1",2,"loc",9,"B","B","oké","00:01:25.423",85423,"00:01:26.133",86133
"077078","1.1_loc",1,"1",2,"loc",9,"B","A","uh dan was het geel","00:01:26.375",86375,"00:01:27.652",87652
"077078","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:27.352",87352,"00:01:28.091",88091
"077078","1.2_ref",1,"2",3,"ref",6,"A","A","oké","00:01:29.806",89806,"00:01:30.315",90315
