"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","we moeten hem gaan raden hè?","00:00:57.588",57588,"00:00:58.799",58799
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:58.599",58599,"00:00:58.892",58892
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:58.932",58932,"00:00:59.306",59306
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","ik heb een rood vierkant","00:00:58.956",58956,"00:01:00.135",60135
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:01:00.122",60122,"00:01:00.611",60611
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","um *smack one's lips* heeft het een onderkant?","00:01:02.539",62539,"00:01:04.392",64392
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:04.326",64326,"00:01:04.670",64670
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","um een f] een vierkante onderkant bedoel ik","00:01:05.485",65485,"00:01:08.845",68845
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","dat bedoel ik","00:01:09.281",69281,"00:01:09.922",69922
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","uh oh die ondergrond nee dat niet","00:01:09.312",69312,"00:01:11.588",71588
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","nee","00:01:11.212",71212,"00:01:11.689",71689
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","um *thinking sound* um heeft het ronde voorwerpen daarin?","00:01:11.818",71818,"00:01:18.995",78995
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","ja aan de achterkant","00:01:19.453",79453,"00:01:20.694",80694
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","aan de achterkant","00:01:21.017",81017,"00:01:22.017",82017
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","uh heeft het lijkt het op twee armpjes?","00:01:22.700",82700,"00:01:26.041",86041
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","wat aan de zijkant zit?","00:01:27.470",87470,"00:01:28.983",88983
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","uh","00:01:27.777",87777,"00:01:28.381",88381
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","nee hij heeft één armpje","00:01:28.721",88721,"00:01:29.901",89901
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","één","00:01:29.985",89985,"00:01:30.414",90414
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","en zo'n dingetje op zijn hoofd","00:01:29.990",89990,"00:01:31.384",91384
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","uh het zit rond","00:01:33.183",93183,"00:01:34.913",94913
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","mij doet het een beetje aan een boogschutter denken","00:01:33.590",93590,"00:01:35.466",95466
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","uh nou moet ik even gaan zoeken","00:01:37.328",97328,"00:01:39.355",99355
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","en een een soort lepel aan aan de binnenk] aan in in het bekertje","00:01:41.440",101440,"00:01:46.787",106787
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:46.741",106741,"00:01:47.261",107261
"065066","1.1_ref",1,"1",1,"ref",9,"B","A","en één armpje aan de zijkant","00:01:47.359",107359,"00:01:49.367",109367
"065066","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:48.922",108922,"00:01:49.397",109397
