"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"027028","1.1_ref",1,"1",1,"ref",9,"B","B","oh ik uh heb het uh rode","00:00:42.787",42787,"00:00:45.431",45431
"027028","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:45.108",45108,"00:00:45.847",45847
"027028","1.1_ref",1,"1",1,"ref",9,"B","B","um ik vind het wel een beetje lijken op een uh cocktail","00:00:46.053",46053,"00:00:49.894",49894
"027028","1.1_ref",1,"1",1,"ref",9,"B","B","met een schijfje citroen misschien een pi] uh ja","00:00:50.027",50027,"00:00:53.126",53126
"027028","1.1_ref",1,"1",1,"ref",9,"B","B","en d] dan zit er een soort lepeltje boven","00:00:54.926",54926,"00:00:57.918",57918
"027028","1.1_ref",1,"1",1,"ref",9,"B","B","en er zit eigenlijk aan de zijkant dan een ha]","00:00:58.030",58030,"00:01:00.660",60660
"027028","1.1_ref",1,"1",1,"ref",9,"B","A","een handvat?","00:01:00.764",60764,"00:01:01.731",61731
"027028","1.1_ref",1,"1",1,"ref",9,"B","B","(een) handvat","00:01:01.360",61360,"00:01:02.314",62314
"027028","1.1_ref",1,"1",1,"ref",9,"B","A","met een uh klein bekertje zeg maar eronder?","00:01:01.997",61997,"00:01:05.386",65386
"027028","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:05.147",65147,"00:01:05.655",65655
"027028","1.1_ref",1,"1",1,"ref",9,"B","A","heel klein?","00:01:05.554",65554,"00:01:06.073",66073
"027028","1.1_ref",1,"1",1,"ref",9,"B","A","oké uh *breath* *click of the computer* #dertien#","00:01:06.090",66090,"00:01:09.740",69740
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","oké","00:01:10.969",70969,"00:01:11.502",71502
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","um ja bij mij staat die eigenlijk een beetje onder","00:01:12.724",72724,"00:01:17.275",77275
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","hmhm","00:01:17.167",77167,"00:01:18.001",78001
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","en dan maar niet helemaal onder","00:01:17.337",77337,"00:01:18.950",78950
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:01:18.791",78791,"00:01:19.448",79448
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","in het midden","00:01:18.962",78962,"00:01:19.708",79708
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","hmhm","00:01:19.601",79601,"00:01:20.205",80205
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","en dan *breath* ja eigenlijk in het midden gewoon in het midden dan niet links of rechts *sounds of the microphone* en dan onder zeg maar de tweede rij","00:01:19.879",79879,"00:01:26.555",86555
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","van onder de tweede rij","00:01:26.881",86881,"00:01:28.014",88014
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","dus niet links niet m] dus echt precies een beetje in het midden","00:01:27.904",87904,"00:01:30.820",90820
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:30.703",90703,"00:01:31.058",91058
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","en dan de tweede rij","00:01:30.848",90848,"00:01:31.907",91907
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","ja van onderen","00:01:32.184",92184,"00:01:33.304",93304
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","ik denk dat die gelijk staat","00:01:34.402",94402,"00:01:36.009",96009
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","oké","00:01:36.019",96019,"00:01:36.664",96664
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","*stutter* of ze moeten heel vals gaan spelen dat die net","00:01:36.379",96379,"00:01:39.522",99522
"027028","1.1_loc",1,"1",2,"loc",9,"B","A","maar ik ik denk dat die gelijk staat dus dan","00:01:39.896",99896,"00:01:42.207",102207
"027028","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:41.330",101330,"00:01:41.766",101766
"027028","1.2_ref",1,"2",3,"ref",6,"A","A","um ja het zijn allemaal bekertjes maar het is een bekertje met een een handvat en hij heeft een soort van lepeltje heeft die vast in de hand","00:01:45.044",105044,"00:01:53.242",113242
"027028","1.2_ref",1,"2",3,"ref",6,"A","A","en er steekt ook een zo iets erbovenuit","00:01:55.926",115926,"00:01:58.450",118450
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","hm","00:01:56.020",116020,"00:01:56.528",116528
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","uh iets erbovenuit","00:01:58.516",118516,"00:02:00.516",120516
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","um","00:02:00.639",120639,"00:02:01.377",121377
"027028","1.2_ref",1,"2",3,"ref",6,"A","A","zeg maar hij staat zeg maar zo en dan een stengel en dan z] het lijkt een beetje op een lepeltje het is niet helemaal een lepeltje het kan ook m] een soort van *breath* een een teken van een voet zijn","00:02:01.058",121058,"00:02:09.790",129790
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","teken van een voet","00:02:10.179",130179,"00:02:12.224",132224
"027028","1.2_ref",1,"2",3,"ref",6,"A","A","en hij heeft zeg maar één één zo'n streepje erboven zeg maar zo'n (kuis)","00:02:11.993",131993,"00:02:15.726",135726
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","uh ja ","00:02:14.014",134014,"00:02:14.972",134972
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","één zo'n streepje erboven dat is eigenlijk ook aan de zijkant hetzelfde?","00:02:15.000",135000,"00:02:18.127",138127
"027028","1.2_ref",1,"2",3,"ref",6,"A","A","uh nee aan de zijkant uh is dat anders","00:02:18.236",138236,"00:02:21.185",141185
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","oh heeft die zo heeft het zeg maar zo'n kuifje erboven?","00:02:22.433",142433,"00:02:26.375",146375
"027028","1.2_ref",1,"2",3,"ref",6,"A","A","ja één zo'n kuifje erboven zo'n heel k] zo'n kleintje","00:02:26.572",146572,"00:02:28.800",148800
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:02:27.651",147651,"00:02:28.219",148219
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","en is het dan zo ja zo'n eigenlijk dat het net lijkt of dat er een neus is met een neuspiercing?","00:02:28.484",148484,"00:02:33.657",153657
"027028","1.2_ref",1,"2",3,"ref",6,"A","A","ja kan ook ja ja klopt zat ik ook aan te den] kan ook ja","00:02:33.236",153236,"00:02:36.224",156224
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","ja oké","00:02:34.292",154292,"00:02:34.775",154775
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:02:34.809",154809,"00:02:35.063",155063
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","oké ja","00:02:35.494",155494,"00:02:36.303",156303
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","dan heb ik hem","00:02:36.523",156523,"00:02:37.346",157346
"027028","1.2_ref",1,"2",3,"ref",6,"A","B","uh #F#","00:02:37.707",157707,"00:02:38.767",158767
"027028","1.2_loc",1,"2",4,"loc",6,"A","A","hij staat uh um in een van de hoo] f] ja","00:02:40.675",160675,"00:02:48.469",168469
"027028","1.2_loc",1,"2",4,"loc",6,"A","A","(verticaa] f] kaal) staat die in het midden en horizontaal staat die bu] voor mij meer naar rechts","00:02:48.849",168849,"00:02:54.145",174145
"027028","1.2_loc",1,"2",4,"loc",6,"A","B","oké dan denk ik bij mij staat die helemaal rechts dus uh dan zal het wel niet dus","00:02:55.314",175314,"00:03:00.228",180228
"027028","1.2_loc",1,"2",4,"loc",6,"A","A","oké","00:02:58.387",178387,"00:02:58.887",178887
"027028","1.2_loc",1,"2",4,"loc",6,"A","A","nee echt niet er zit nog echt f] best wel veel ruimte uh tussen","00:02:58.978",178978,"00:03:02.721",182721
"027028","1.2_loc",1,"2",4,"loc",6,"A","B","ja *laugh*","00:03:00.655",180655,"00:03:01.500",181500
"027028","1.2_loc",1,"2",4,"loc",6,"A","B","ja","00:03:01.838",181838,"00:03:02.392",182392
"027028","1.2_loc",1,"2",4,"loc",6,"A","B","oké dan is dat niet goed dat is rood toch? ","00:03:02.664",182664,"00:03:05.831",185831
"027028","1.3_ref",1,"3",5,"ref",15,"B","B","oh ja nu ben ik weer um het is uh ja eigenlijk het is zeg maar het zit eigenlijk zit er een plaat in het midden","00:03:07.914",187914,"00:03:14.381",194381
"027028","1.3_ref",1,"3",5,"ref",15,"B","B","en eigenlijk lijkt het een beetje op een glijbaan","00:03:14.999",194999,"00:03:16.857",196857
