"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:00:05.598",5598,"00:00:06.319",6319
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:05.790",5790,"00:00:06.283",6283
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","jij hebt het plaatje","00:00:06.785",6785,"00:00:07.836",7836
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","uh ja","00:00:06.978",6978,"00:00:07.719",7719
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:07.900",7900,"00:00:08.326",8326
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","ja ik heb dus een rood vierkant","00:00:08.005",8005,"00:00:09.861",9861
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","um het is het plaatje zeg maar dat um *breath* ja het lijkt eigenlijk een soort van op een beker en dan steekt er een","00:00:10.475",10475,"00:00:18.484",18484
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","pollepel soort van uit zeg maar","00:00:18.484",18484,"00:00:20.624",20624
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","en dan heb je aan de *breath* l] linkerkant ook zo'n staaf uitsteken en ook nog een rondje er aan de achterkant uh","00:00:21.181",21181,"00:00:29.833",29833
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","*breath* erbij zitten","00:00:29.833",29833,"00:00:33.027",33027
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","oh oké is het die ene met uh dat soort rondje aan de achterkant?","00:00:34.942",34942,"00:00:39.530",39530
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","j]","00:00:35.617",35617,"00:00:36.146",36146
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:39.169",39169,"00:00:39.735",39735
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","en dan uh aan die kant","00:00:39.792",39792,"00:00:41.298",41298
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","en dan aan de rechterkant inderdaad zo'n uh een ding wat uitsteekt","00:00:41.336",41336,"00:00:45.493",45493
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","oké dan","00:00:41.440",41440,"00:00:42.297",42297
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","zo'n zo'n lepel en dan aan de linkerkant zo'n staaf","00:00:44.472",44472,"00:00:47.194",47194
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","ja een soort van","00:00:45.735",45735,"00:00:46.645",46645
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:47.206",47206,"00:00:47.736",47736
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","oké dan is het uh nummer #dertien#","00:00:47.685",47685,"00:00:49.570",49570
"011012","1.1_ref",1,"1",1,"ref",9,"B","A","drukken op het gele knopje als het goed is","00:00:50.448",50448,"00:00:52.484",52484
"011012","1.1_ref",1,"1",1,"ref",9,"B","B","hmhm","00:00:52.298",52298,"00:00:52.885",52885
"011012","1.1_loc",1,"1",2,"loc",9,"B","A","uh *breath*","00:00:54.912",54912,"00:00:55.800",55800
"011012","1.1_loc",1,"1",2,"loc",9,"B","B","oké en bij mij staat die um nou eigenlijk in het midden en dan *breath* um *breath*","00:00:55.116",55116,"00:01:02.415",62415
"011012","1.1_loc",1,"1",2,"loc",9,"B","B","mja ongeveer op uh *breath* drie vierde van het scherm denk ik","00:01:02.415",62415,"00:01:08.913",68913
"011012","1.1_loc",1,"1",2,"loc",9,"B","A","oké dus recht in het midden","00:01:09.401",69401,"00:01:10.955",70955
"011012","1.1_loc",1,"1",2,"loc",9,"B","A","en dan onderaan? drie vierde zo zeg maar onderaan","00:01:11.297",71297,"00:01:14.428",74428
