"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:01:03.643",63643,"00:01:04.140",64140
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","ah","00:01:04.453",64453,"00:01:04.822",64822
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","ik heb het vierkantje","00:01:04.852",64852,"00:01:06.136",66136
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","cool","00:01:06.008",66008,"00:01:06.341",66341
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","dus dan moet ik hem aan jou omschrijven denk ik","00:01:06.708",66708,"00:01:08.540",68540
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:01:07.951",67951,"00:01:08.282",68282
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:01:08.601",68601,"00:01:08.889",68889
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","um ja het is gewoon dat emmertje zeg maar","00:01:09.161",69161,"00:01:11.488",71488
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:01:11.342",71342,"00:01:11.766",71766
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","met um ja zo'n soort roerstaafje erin die een beetje zo ovaal is","00:01:12.142",72142,"00:01:15.905",75905
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:01:15.911",75911,"00:01:16.643",76643
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","en aan de onderkant komt er zo'n uh ja hoe noem je dat zo'n afgerond staafje zeg maar uit","00:01:16.891",76891,"00:01:21.888",81888
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","dus hij staat zeg maar op een soort pootje","00:01:23.510",83510,"00:01:25.365",85365
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","oh hij staat op een pootje","00:01:25.347",85347,"00:01:26.478",86478
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","en dan zit er zo'n stokje soort van in als een kopje","00:01:26.456",86456,"00:01:28.749",88749
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:01:28.710",88710,"00:01:29.513",89513
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","en er komt één zo'n *breath* buisje uit aan de linkerkant","00:01:29.282",89282,"00:01:33.283",93283
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","o] oh aan de linkerkant","00:01:32.627",92627,"00:01:34.123",94123
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:33.746",93746,"00:01:34.169",94169
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","oh en hij staat op een *breath* ja ja ja","00:01:34.604",94604,"00:01:36.466",96466
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","en aan de zijkant zit zo'n rond schijfje tegenaan","00:01:36.290",96290,"00:01:38.651",98651
"131132","1.1_ref",1,"1",1,"ref",9,"B","A","oh alleen een rond schijfje niet zo'n uitsteeksel zeg maar?","00:01:38.962",98962,"00:01:41.575",101575
"131132","1.1_ref",1,"1",1,"ref",9,"B","B","um dus je hebt aan de linkerkant zo'n uitsteeksel van het bekertje","00:01:42.318",102318,"00:01:45.576",105576
