"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"009010","1.1_ref",1,"1",1,"ref",9,"B","B","nu heb ik toch het vierkant","00:00:07.318",7318,"00:00:08.991",8991
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:08.804",8804,"00:00:09.343",9343
"009010","1.1_ref",1,"1",1,"ref",9,"B","B","ze zei dat ik het niet zou hebben","00:00:09.362",9362,"00:00:10.795",10795
"009010","1.1_ref",1,"1",1,"ref",9,"B","B","uh oké dus ik moet het beschrijven toch?","00:00:11.457",11457,"00:00:13.705",13705
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:13.558",13558,"00:00:13.924",13924
"009010","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:14.016",14016,"00:00:14.459",14459
"009010","1.1_ref",1,"1",1,"ref",9,"B","B","um *breath* ik vind die dat die een beetje op een vogelhuisje lijkt die heeft zo'n steeltje aan de *smack one's lips* linkerkant en zo'n","00:00:14.706",14706,"00:00:23.292",23292
"009010","1.1_ref",1,"1",1,"ref",9,"B","B","ronde plaat linksachter","00:00:23.292",23292,"00:00:26.945",26945
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","mmm even kijken hoor","00:00:28.253",28253,"00:00:30.266",30266
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","heeft die er iets bovenop zitten?","00:00:30.830",30830,"00:00:33.422",33422
"009010","1.1_ref",1,"1",1,"ref",9,"B","B","ja rechts bovenop zit ook nog zo'n uitgerekt s] soort van ovaal dingetje","00:00:33.161",33161,"00:00:39.692",39692
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","uh even kijken hoor","00:00:40.976",40976,"00:00:42.293",42293
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:42.600",42600,"00:00:43.014",43014
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","oh dit is echt moeilijk nog best wel","00:00:43.148",43148,"00:00:44.708",44708
"009010","1.1_ref",1,"1",1,"ref",9,"B","A","oké um","00:00:45.967",45967,"00:00:47.485",47485
