"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:06.925",6925,"00:00:07.355",7355
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","dan moet ik beginnen","00:00:07.179",7179,"00:00:07.755",7755
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","ja dat denk ik wel","00:00:07.575",7575,"00:00:08.592",8592
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:00:08.230",8230,"00:00:08.948",8948
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","uh het plaatje waar het vierkant omheen staat um *breath* heeft aan de linkerkant een uh ja een soort buisje naar buiten of een en aan de achterkant een rondje","00:00:09.323",9323,"00:00:19.290",19290
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","dus uh het rondje zit aan de achterkant","00:00:19.977",19977,"00:00:21.994",21994
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","uh","00:00:20.317",20317,"00:00:21.041",21041
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","oké maar zit er ook nog iets bovenop?","00:00:22.617",22617,"00:00:24.371",24371
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","er zit nog een uh ja een soort kegeltje bovenop","00:00:24.041",24041,"00:00:26.296",26296
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","s] zo'n pluimpje bovenop","00:00:24.902",24902,"00:00:27.259",27259
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","ja precies pluimpje kegeltje","00:00:26.765",26765,"00:00:28.100",28100
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:27.381",27381,"00:00:28.073",28073
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","en dan het rondje aan de achterkant dat is volgens mij de enige met een uh","00:00:28.271",28271,"00:00:30.629",30629
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","ja en dan z] z] zo'n zeskantige staaf aan de z] linkerzijkant","00:00:30.484",30484,"00:00:34.079",34079
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","p] perf] perfect","00:00:32.696",32696,"00:00:34.167",34167
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:34.149",34149,"00:00:34.719",34719
"015016","1.1_ref",1,"1",1,"ref",9,"B","B","ja die","00:00:34.178",34178,"00:00:34.719",34719
"015016","1.1_ref",1,"1",1,"ref",9,"B","A","uh dat is #dertien#","00:00:35.162",35162,"00:00:36.460",36460
"015016","1.1_loc",1,"1",2,"loc",9,"B","B","oké bij mij staat die um echt in het midden","00:00:39.720",39720,"00:00:42.948",42948
"015016","1.1_loc",1,"1",2,"loc",9,"B","B","in de precies in het midden van het scherm","00:00:43.055",43055,"00:00:44.524",44524
"015016","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:00:44.524",44524,"00:00:45.273",45273
"015016","1.1_loc",1,"1",2,"loc",9,"B","B","um en dan heb je niet de onderste helemaal onderste rij daar staa] daar staan bij mij op de onderste rij staan drie plaatjes","00:00:45.130",45130,"00:00:51.514",51514
"015016","1.1_loc",1,"1",2,"loc",9,"B","A","nee","00:00:49.032",49032,"00:00:49.675",49675
"015016","1.1_loc",1,"1",2,"loc",9,"B","A","ja bij mij ook","00:00:50.773",50773,"00:00:51.954",51954
"015016","1.1_loc",1,"1",2,"loc",9,"B","B","en dan heb je uh boven de s] rechtsboven de middelste","00:00:51.980",51980,"00:00:55.342",55342
"015016","1.1_loc",1,"1",2,"loc",9,"B","A","ja rechtsboven de middelste","00:00:55.762",55762,"00:00:57.419",57419
"015016","1.1_loc",1,"1",2,"loc",9,"B","B","snap?","00:00:56.006",56006,"00:00:56.816",56816
