"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","oké um het is ik vind het lijken op een steelpan met een roerkooklepel erin zeg maar","00:00:24.165",24165,"00:00:32.135",32135
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","en een deksel die zeg maar op de zijkant eraf hangt","00:00:32.439",32439,"00:00:36.701",36701
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","een deksel die op de zijkant eraf hangt even","00:00:37.284",37284,"00:00:39.698",39698
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","ja hij hij plakt zeg maar tegen de zijkant aan daar vind ik hem op lijken","00:00:38.977",38977,"00:00:42.664",42664
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","hij staat n] hij heeft geen ronde onderkant maar staat op een soort plateautje","00:00:42.842",42842,"00:00:46.584",46584
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","staat die op een plateau? is het uh is het is is het de enige die op een plateau staat?","00:00:46.079",46079,"00:00:50.749",50749
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","ja een smal","00:00:47.431",47431,"00:00:48.856",48856
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","um nee je hebt wel eentje met een","00:00:50.687",50687,"00:00:54.924",54924
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","staat die op een vierkant plateau?","00:00:54.255",54255,"00:00:55.855",55855
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","nee hij staat op een langwerpig plateau","00:00:56.077",56077,"00:00:58.032",58032
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:00:58.625",58625,"00:00:59.081",59081
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","en dan zit er een soort steeltje aan en het lijkt alsof er een soort lepel roerlepel in zit","00:00:58.847",58847,"00:01:04.141",64141
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","en zit er aan de linkerkant een steeltje aan?","00:01:04.517",64517,"00:01:06.569",66569
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","ja linkerkant","00:01:06.197",66197,"00:01:07.404",67404
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","en aan de achterkant een soort van half rondje wat je ziet?","00:01:06.636",66636,"00:01:08.961",68961
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","ja precies dat is hem","00:01:08.188",68188,"00:01:09.758",69758
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","oké dan uh is het nummer #dertien#","00:01:08.983",68983,"00:01:10.985",70985
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","en dan moet ik op een knop drukken hè?","00:01:11.412",71412,"00:01:12.822",72822
"137138","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:12.511",72511,"00:01:13.113",73113
"137138","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:01:13.017",73017,"00:01:13.302",73302
"137138","1.1_loc",1,"1",2,"loc",9,"B","A","oké","00:01:14.302",74302,"00:01:14.770",74770
"137138","1.1_loc",1,"1",2,"loc",9,"B","B","oké en hij staat um niet helemaal in het midden","00:01:14.957",74957,"00:01:19.290",79290
"137138","1.1_loc",1,"1",2,"loc",9,"B","B","maar je hebt een rij van drie onderste en degene die daar het meest boven zit","00:01:19.676",79676,"00:01:24.625",84625
"137138","1.1_loc",1,"1",2,"loc",9,"B","B","in het midden","00:01:24.696",84696,"00:01:25.517",85517
"137138","1.1_loc",1,"1",2,"loc",9,"B","A","even kijken hoor um","00:01:26.120",86120,"00:01:28.082",88082
"137138","1.1_loc",1,"1",2,"loc",9,"B","B","je hebt de drie drie hele duidelijke onderste voor mij tenminste","00:01:27.346",87346,"00:01:31.350",91350
"137138","1.1_loc",1,"1",2,"loc",9,"B","A","ja ja ja ja","00:01:31.177",91177,"00:01:32.131",92131
"137138","1.1_loc",1,"1",2,"loc",9,"B","B","en dan helemaal in het midden degene die daar het meest boven zit of het directste boven zit zeg maar","00:01:31.583",91583,"00:01:37.903",97903
"137138","1.1_loc",1,"1",2,"loc",9,"B","A","ja dus je hebt op de onderste rij heb je drie figuren","00:01:36.856",96856,"00:01:39.317",99317
"137138","1.1_loc",1,"1",2,"loc",9,"B","B","ja en","00:01:39.123",99123,"00:01:39.844",99844
"137138","1.1_loc",1,"1",2,"loc",9,"B","A","en dan in het midden die daarboven zit","00:01:39.799",99799,"00:01:41.935",101935
"137138","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:42.107",102107,"00:01:42.567",102567
