"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"097098","1.1_ref",1,"1",1,"ref",9,"B","B","ik heb het rode vierkant","00:00:39.110",39110,"00:00:40.622",40622
"097098","1.1_ref",1,"1",1,"ref",9,"B","B","uh bij mij heeft die een *breath* uh soort traanvormig afgerond s] uitsteekseltje op het bovenste gedeelte","00:00:40.652",40652,"00:00:49.763",49763
"097098","1.1_ref",1,"1",1,"ref",9,"B","B","daarachter is een cirkel die half verscholen is","00:00:50.055",50055,"00:00:52.870",52870
"097098","1.1_ref",1,"1",1,"ref",9,"B","B","lijkt op een soort voetje te staan","00:00:53.150",53150,"00:00:54.840",54840
"097098","1.1_ref",1,"1",1,"ref",9,"B","A","hmhm","00:00:53.298",53298,"00:00:54.003",54003
"097098","1.1_ref",1,"1",1,"ref",9,"B","B","en dan heeft die een uh cilindervormig uitsteeksel","00:00:55.190",55190,"00:00:57.667",57667
"097098","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:56.621",56621,"00:00:57.075",57075
"097098","1.1_ref",1,"1",1,"ref",9,"B","A","dat is hier nummer #dertien#","00:00:57.600",57600,"00:00:59.207",59207
"097098","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:58.981",58981,"00:00:59.295",59295
"097098","1.1_loc",1,"1",2,"loc",9,"B","B","ik heb weer het rode vierkant","00:01:02.689",62689,"00:01:03.832",63832
"097098","1.1_loc",1,"1",2,"loc",9,"B","B","uh in principe *breath* het w] geen wat ik net heb beschreven gaat gelijk op","00:01:03.862",63862,"00:01:08.115",68115
"097098","1.1_loc",1,"1",2,"loc",9,"B","B","uh het is weer hetzelfde uh object","00:01:08.179",68179,"00:01:10.288",70288
"097098","1.1_loc",1,"1",2,"loc",9,"B","B","cirkel half verscholen achter het kelkvormig deel met een voetje uitsteeksel","00:01:10.558",70558,"00:01:14.310",74310
"097098","1.1_loc",1,"1",2,"loc",9,"B","B","uh en aan de bovenkant dat *breath* gekke traanvormige dingetje","00:01:14.701",74701,"00:01:18.577",78577
"097098","1.1_loc",1,"1",2,"loc",9,"B","A","dus het is eigenlijk gewoon dezelfde","00:01:17.115",77115,"00:01:18.776",78776
"097098","1.1_loc",1,"1",2,"loc",9,"B","B","ja precies wat ik zei","00:01:18.639",78639,"00:01:19.610",79610
"097098","1.1_loc",1,"1",2,"loc",9,"B","A","*laugh* *click of the computer* top","00:01:19.562",79562,"00:01:20.292",80292
"097098","1.2_ref",1,"2",3,"ref",6,"A","A","oh nou heb ik hem","00:01:21.488",81488,"00:01:22.590",82590
"097098","1.2_ref",1,"2",3,"ref",6,"A","B","hmhm","00:01:22.550",82550,"00:01:22.844",82844
"097098","1.2_ref",1,"2",3,"ref",6,"A","A","um het is een soort van koffiekopje waarbij het lijkt alsof het lepeltje linksboven daaruit steekt","00:01:22.996",82996,"00:01:28.579",88579
"097098","1.2_ref",1,"2",3,"ref",6,"A","A","en aan de voorkant zit een rond balletje met een rechthoekig staafje erdoorheen met een soort van schoteltje aan het einde","00:01:28.916",88916,"00:01:34.828",94828
"097098","1.2_ref",1,"2",3,"ref",6,"A","B","en zit het schoteltje echt onder um het?","00:01:36.034",96034,"00:01:39.950",99950
"097098","1.2_ref",1,"2",3,"ref",6,"A","A","nee aan de voorkant aan het uh aan het ha] handvat maar eigenlijk als je kijkt naar het lepeltje wat linksboven uitsteekt","00:01:39.105",99105,"00:01:46.543",106543
"097098","1.2_ref",1,"2",3,"ref",6,"A","B","aan het voorkant","00:01:40.354",100354,"00:01:41.224",101224
"097098","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:01:44.961",104961,"00:01:45.484",105484
"097098","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:01:46.223",106223,"00:01:46.655",106655
"097098","1.2_ref",1,"2",3,"ref",6,"A","A","dan is het er als het goed is maar één","00:01:46.777",106777,"00:01:47.991",107991
"097098","1.2_ref",1,"2",3,"ref",6,"A","B","ja precies dat is bij mij nummer #F# denk ik","00:01:47.985",107985,"00:01:50.585",110585
"097098","1.2_ref",1,"2",3,"ref",6,"A","B","moet je op de gele drukken ja toch? *click of the computer*","00:01:52.688",112688,"00:01:54.053",114053
"097098","1.2_ref",1,"2",3,"ref",6,"A","A","ja","00:01:53.643",113643,"00:01:54.060",114060
"097098","1.2_loc",1,"2",4,"loc",6,"A","A","nou en dit is eigenlijk precies hetzelfde","00:01:55.144",115144,"00:01:57.612",117612
"097098","1.2_loc",1,"2",4,"loc",6,"A","B","oké dat is dan uh weer #F# bij mij","00:01:57.380",117380,"00:01:59.702",119702
"097098","1.3_ref",1,"3",5,"ref",15,"B","B","ik heb hem deze keer in principe um *breath* lijkt het een soort plaatje te hebben over in het midden van het kelkvormig dingetje of uh in het midden van de","00:02:01.309",121309,"00:02:10.070",130070
"097098","1.3_ref",1,"3",5,"ref",15,"B","B","mokvormige uh basisvorm","00:02:10.070",130070,"00:02:13.101",133101
"097098","1.3_ref",1,"3",5,"ref",15,"B","A","hmhm","00:02:12.402",132402,"00:02:13.195",133195
"097098","1.3_ref",1,"3",5,"ref",15,"B","B","dan heb je twee uitsteeksel aan de bovenkant en een soort *breath* hoekuitsteeksel en dan nog een cilindervormig ding","00:02:13.441",133441,"00:02:20.509",140509
"097098","1.3_ref",1,"3",5,"ref",15,"B","A","ja","00:02:19.641",139641,"00:02:20.063",140063
"097098","1.3_ref",1,"3",5,"ref",15,"B","A","dat is hier nummer #zestien#","00:02:20.423",140423,"00:02:21.572",141572
"097098","1.3_ref",1,"3",5,"ref",15,"B","A","ik denk trouwens eigenlijk dat we bij die tweede moeten zeggen waar die dan staat","00:02:21.900",141900,"00:02:25.341",145341
"097098","1.3_loc",1,"3",6,"loc",15,"B","B","denk het oh","00:02:25.734",145734,"00:02:26.394",146394
