"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:00:42.132",42132,"00:00:43.006",43006
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","jij hebt het vierkantje","00:00:43.716",43716,"00:00:45.030",45030
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:44.974",44974,"00:00:45.422",45422
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","denk ja","00:00:45.188",45188,"00:00:45.911",45911
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","um oké dus dan ga ik nu uitleggen hoe die eruitziet","00:00:46.681",46681,"00:00:50.452",50452
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:50.031",50031,"00:00:50.548",50548
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","oké um nou het is het lijkt op een soort van gezicht en dan zie je het zeg maar vanaf de zijkant zo","00:00:50.704",50704,"00:00:57.138",57138
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:57.070",57070,"00:00:57.594",57594
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","en hij heeft een lange neus","00:00:57.515",57515,"00:00:59.871",59871
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","um","00:01:00.376",60376,"00:01:01.274",61274
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","en het isteken?","00:01:01.167",61167,"00:01:02.357",62357
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","isteken?","00:01:02.812",62812,"00:01:04.063",64063
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja ik ik heb het op een andere manier uh omschreven","00:01:03.649",63649,"00:01:06.929",66929
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","twee van die balkjes aan de","00:01:07.312",67312,"00:01:09.125",69125
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","um *laugh* nee","00:01:11.231",71231,"00:01:14.224",74224
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","denk het niet dan","00:01:13.711",73711,"00:01:14.657",74657
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","nee","00:01:14.532",74532,"00:01:15.174",75174
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","nee","00:01:15.098",75098,"00:01:15.637",75637
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","nee geen isteken en hij heeft hier een *breath* een half rondje en een sprietje zo naar achter","00:01:15.255",75255,"00:01:20.665",80665
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:01:20.268",80268,"00:01:20.795",80795
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","en hij heeft ook nog een uh een beetje een balk zo aan de zijkant","00:01:21.012",81012,"00:01:25.326",85326
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","klopt dat?","00:01:25.459",85459,"00:01:26.173",86173
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","nee","00:01:27.623",87623,"00:01:28.439",88439
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","oké je hebt een andere","00:01:28.161",88161,"00:01:29.215",89215
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","een nee geen balk aan de zijkant je ziet zeg maar alleen maar *breath* um ja ik zie het echt voor me als een hoofd en dan zo'n langwerpige neus","00:01:28.814",88814,"00:01:38.160",98160
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","en hier een sprietje en dan een half] halve cirkel op zijn hoofd","00:01:38.353",98353,"00:01:41.526",101526
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","en hij heeft ook een nek","00:01:41.710",101710,"00:01:42.969",102969
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","en die is ook een beetje langwerpig","00:01:43.091",103091,"00:01:45.639",105639
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","of zo","00:01:45.801",105801,"00:01:46.341",106341
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","um oh ik heb ze echt heel anders beschreven","00:01:46.253",106253,"00:01:51.032",111032
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","een sprietje op zijn hoofd heeft die","00:01:51.778",111778,"00:01:53.578",113578
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:01:53.438",113438,"00:01:54.077",114077
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","oh uh en heeft die heeft die twee uh armpjes zeg maar?","00:01:54.521",114521,"00:01:58.252",118252
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","of wat wat zijn dat? oren?","00:01:58.374",118374,"00:01:59.936",119936
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","nee","00:02:00.603",120603,"00:02:01.139",121139
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","hij heeft niks aan de zijkant","00:02:01.322",121322,"00:02:02.923",122923
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","zeg maar de hele de hele zijkant is gewoon leeg","00:02:03.085",123085,"00:02:08.062",128062
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","oké","00:02:08.174",128174,"00:02:08.828",128828
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","alleen die halve cirkel","00:02:08.734",128734,"00:02:10.294",130294
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","maar die zit meer aan de bovenkant","00:02:10.794",130794,"00:02:12.655",132655
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","uh","00:02:13.566",133566,"00:02:14.651",134651
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","oh en en dus de de neus de soort van cilinder","00:02:15.331",135331,"00:02:20.520",140520
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","oh ja en hij heeft een sprietje en hij heeft maar hij heeft ook aan de onderkant heeft die wat extra's toch?","00:02:18.473",138473,"00:02:22.540",142540
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","ja aan de onderkant heeft die ook iets extra's","00:02:21.951",141951,"00:02:24.118",144118
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:02:22.591",142591,"00:02:22.917",142917
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja oké ik heb hem","00:02:23.076",143076,"00:02:24.057",144057
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:02:24.098",144098,"00:02:24.395",144395
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","ja?","00:02:24.420",144420,"00:02:24.952",144952
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:02:24.960",144960,"00:02:25.367",145367
"145146","1.1_ref",1,"1",1,"ref",9,"B","B","oké","00:02:25.359",145359,"00:02:26.039",146039
"145146","1.1_ref",1,"1",1,"ref",9,"B","A","#dertien#","00:02:26.938",146938,"00:02:27.653",147653
"145146","1.1_loc",1,"1",2,"loc",9,"B","B","oké","00:02:32.110",152110,"00:02:32.919",152919
"145146","1.1_loc",1,"1",2,"loc",9,"B","B","nou bij mij staat die echt *breath* precies in het midden en dan een beetje naar de onderkant maar niet helemaal onderaan","00:02:33.031",153031,"00:02:39.589",159589
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","nee bij mij staat die ook inderdaad op de tweede rij van onder zeg maar","00:02:39.263",159263,"00:02:42.160",162160
"145146","1.1_loc",1,"1",2,"loc",9,"B","B","ja ja","00:02:41.849",161849,"00:02:42.617",162617
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:02:42.231",162231,"00:02:42.505",162505
"145146","1.1_loc",1,"1",2,"loc",9,"B","B","en dan in het midden ook","00:02:42.934",162934,"00:02:44.402",164402
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","dat heb ik","00:02:43.059",163059,"00:02:43.566",163566
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:02:43.893",163893,"00:02:44.437",164437
"145146","1.1_loc",1,"1",2,"loc",9,"B","B","oké","00:02:44.534",164534,"00:02:45.105",165105
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:02:44.935",164935,"00:02:45.502",165502
"145146","1.1_loc",1,"1",2,"loc",9,"B","B","dus dan w] wel op dezelfde plek denk ik","00:02:45.533",165533,"00:02:47.796",167796
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","ja","00:02:46.702",166702,"00:02:47.237",167237
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","zelfde plek ja","00:02:47.281",167281,"00:02:48.387",168387
"145146","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:02:47.918",167918,"00:02:48.357",168357
"145146","1.1_loc",1,"1",2,"loc",9,"B","A","oké","00:02:48.513",168513,"00:02:48.931",168931
"145146","1.2_ref",1,"2",3,"ref",6,"A","A","oké *laugh* ik zal proberen met het *laugh* in een gezichtsvorm um te praten","00:02:52.558",172558,"00:02:58.871",178871
"145146","1.2_ref",1,"2",3,"ref",6,"A","B","oké *laugh*","00:02:59.006",179006,"00:02:59.757",179757
"145146","1.2_ref",1,"2",3,"ref",6,"A","A","hij heeft een beetje zo'n eineus","00:02:59.806",179806,"00:03:01.604",181604
"145146","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:03:02.022",182022,"00:03:02.595",182595
"145146","1.2_ref",1,"2",3,"ref",6,"A","A","snap je dan wat ik bedoel?","00:03:02.430",182430,"00:03:03.369",183369
"145146","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:03:02.773",182773,"00:03:03.501",183501
