"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","oké um *smack one's lips* *breath* even zien uh ja het lijkt op een theekopje met één um","00:00:07.567",7567,"00:00:16.135",16135
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","laat maar zeggen een rod","00:00:16.135",16135,"00:00:19.837",19837
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","een een een een een een ronde *breath* staaf","00:00:19.905",19905,"00:00:24.312",24312
"003004","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:22.534",22534,"00:00:23.233",23233
"003004","1.1_ref",1,"1",1,"ref",9,"B","A","hmhm","00:00:24.298",24298,"00:00:24.747",24747
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","die aan de linkerkant erin steekt","00:00:24.351",24351,"00:00:25.945",25945
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","een rondje aan de achterkant erop geplakt en een f]","00:00:26.296",26296,"00:00:29.134",29134
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","een soort *breath* ja lepeltje alleen dan niet een lepelvorm maar de uiteinde van een lepel aan de rechterkant die erin steekt","00:00:29.134",29134,"00:00:36.800",36800
"003004","1.1_ref",1,"1",1,"ref",9,"B","A","oh en een rondje links uh linksboven aan de achterkant een beetje","00:00:37.013",37013,"00:00:39.724",39724
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:39.746",39746,"00:00:40.194",40194
"003004","1.1_ref",1,"1",1,"ref",9,"B","A","dus en de st] de staaf zeg maar aan de linkerkant die is niet helemaal rond zeg maar die is dat is","00:00:40.588",40588,"00:00:45.675",45675
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:43.194",43194,"00:00:43.722",43722
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","die is niet rond","00:00:44.566",44566,"00:00:45.375",45375
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","nee precies","00:00:45.406",45406,"00:00:46.153",46153
"003004","1.1_ref",1,"1",1,"ref",9,"B","A","ja oké","00:00:45.705",45705,"00:00:46.328",46328
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","en dan heeft hij onder ook nog een soort steunsel waar die op leunt","00:00:46.438",46438,"00:00:49.748",49748
"003004","1.1_ref",1,"1",1,"ref",9,"B","A","ja een soort badkuipvormachtig","00:00:49.378",49378,"00:00:51.475",51475
"003004","1.1_ref",1,"1",1,"ref",9,"B","B","ja","00:00:50.954",50954,"00:00:51.284",51284
"003004","1.1_ref",1,"1",1,"ref",9,"B","A","ja oké dan *breath* um #dertien#","00:00:51.574",51574,"00:00:54.238",54238
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","hij staat bij mij in het midden van het scherm","00:00:56.105",56105,"00:00:58.364",58364
"003004","1.1_loc",1,"1",2,"loc",9,"B","A","hmhm","00:00:58.340",58340,"00:00:58.972",58972
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","uh over de lengte","00:00:58.463",58463,"00:01:00.310",60310
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","maar over de breedte staat die wel onder het midden","00:01:00.849",60849,"00:01:03.888",63888
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","zeg ik het goed?","00:01:03.986",63986,"00:01:04.725",64725
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","nee of nee andersom","00:01:05.085",65085,"00:01:06.576",66576
"003004","1.1_loc",1,"1",2,"loc",9,"B","A","uh uh ja bree] breedte en lengte is alle twee zo *breath* maar hoo] ja","00:01:05.360",65360,"00:01:10.081",70081
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","dit is de bree]","00:01:07.386",67386,"00:01:08.382",68382
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","oké over de hoogte staat die onder het midden","00:01:08.788",68788,"00:01:11.300",71300
"003004","1.1_loc",1,"1",2,"loc",9,"B","A","ja ja ja","00:01:11.288",71288,"00:01:11.948",71948
"003004","1.1_loc",1,"1",2,"loc",9,"B","A","daar heb ik hem ook","00:01:11.999",71999,"00:01:12.674",72674
"003004","1.1_loc",1,"1",2,"loc",9,"B","A","en hij volgens mij voor mijn gevoel net een klein beetje naar rechts van het midden of zo maar","00:01:12.743",72743,"00:01:16.824",76824
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","ja dat kan","00:01:16.425",76425,"00:01:17.322",77322
"003004","1.1_loc",1,"1",2,"loc",9,"B","A","maar hij staat inderdaad wel redelijk in het midden en iets naar onder","00:01:17.263",77263,"00:01:19.688",79688
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:18.594",78594,"00:01:19.135",79135
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","ja","00:01:19.688",79688,"00:01:20.123",80123
"003004","1.1_loc",1,"1",2,"loc",9,"B","A","ja dan klopt het dus dat is geel *click of the computer*","00:01:19.918",79918,"00:01:21.770",81770
"003004","1.1_loc",1,"1",2,"loc",9,"B","B","top","00:01:21.995",81995,"00:01:22.589",82589
"003004","1.2_ref",1,"2",3,"ref",6,"A","A","oké um ja ik had het als met die drie woorden had ik het eigenlijk beschreven als een neus neuspiercing je ziet gewoon een bol erop en um *breath*","00:01:23.418",83418,"00:01:32.851",92851
"003004","1.2_ref",1,"2",3,"ref",6,"A","B","oh","00:01:30.056",90056,"00:01:30.679",90679
"003004","1.2_ref",1,"2",3,"ref",6,"A","A","een vierkante staaf gaat erdoorheen met op het einde aan die staaf zit een cirkel en dan heeft die nog zo'n plukje plukje haar of zo ja","00:01:32.851",92851,"00:01:39.637",99637
"003004","1.2_ref",1,"2",3,"ref",6,"A","B","ja","00:01:35.511",95511,"00:01:35.948",95948
"003004","1.2_ref",1,"2",3,"ref",6,"A","B","ja en nog één flapje aan de achterkant","00:01:36.803",96803,"00:01:39.194",99194
"003004","1.2_ref",1,"2",3,"ref",6,"A","B","ja ja","00:01:39.199",99199,"00:01:40.089",100089
"003004","1.2_ref",1,"2",3,"ref",6,"A","B","oké dan #F#","00:01:40.557",100557,"00:01:42.309",102309
"003004","1.2_loc",1,"2",4,"loc",6,"A","A","uh bij mij staat die aan de rechterkant van het scherm en uh eigenlijk op de hoogte zeg maar in het midden van het scherm","00:01:44.583",104583,"00:01:51.717",111717
"003004","1.2_loc",1,"2",4,"loc",6,"A","B","ja","00:01:51.677",111677,"00:01:51.968",111968
"003004","1.2_loc",1,"2",4,"loc",6,"A","A","um als je het in even kijken ja echt als je zeg maar de rechterhelft van het scherm pakt precies in de he] in het midden van de rechterhelft","00:01:52.200",112200,"00:02:02.144",122144
"003004","1.2_loc",1,"2",4,"loc",6,"A","B","ja","00:01:59.855",119855,"00:02:00.448",120448
"003004","1.2_loc",1,"2",4,"loc",6,"A","B","dan is het niet op dezelfde plek","00:02:01.524",121524,"00:02:03.572",123572
"003004","1.2_loc",1,"2",4,"loc",6,"A","A","oké","00:02:02.992",122992,"00:02:03.514",123514
"003004","1.3_ref",1,"3",5,"ref",15,"B","B","oké","00:02:04.957",124957,"00:02:05.501",125501
"003004","1.3_ref",1,"3",5,"ref",15,"B","B","um *smack one's lips* *breath* ik heb uh ja ik noem het een theekopje","00:02:06.566",126566,"00:02:10.376",130376
"003004","1.3_ref",1,"3",5,"ref",15,"B","B","um die een vierkant scherm erdoorheen heeft zitten alleen dan onder het midden","00:02:10.627",130627,"00:02:15.468",135468
"003004","1.3_ref",1,"3",5,"ref",15,"B","A","even kijken vierkant scherm","00:02:15.783",135783,"00:02:17.453",137453
"003004","1.3_ref",1,"3",5,"ref",15,"B","A","doorheen um","00:02:18.742",138742,"00:02:20.575",140575
"003004","1.3_ref",1,"3",5,"ref",15,"B","A","kun je nog meer uitleggen? ","00:02:22.761",142761,"00:02:24.158",144158
