"pair","trial","round","trial_nr","trial_id","task","target","director","participant","speech","onset","onset_msec","offset","offset_msec"
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","oké jij moet raden nou hè?","00:00:09.820",9820,"00:00:11.200",11200
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","ik heb een rood vierkant en ik moet dat uit gaan leggen","00:00:15.802",15802,"00:00:18.257",18257
"055056","1.1_ref",1,"1",1,"ref",9,"B","A","oké en en ik heb gewoon zestien uh dingetjes","00:00:18.313",18313,"00:00:21.555",21555
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","nee","00:00:19.409",19409,"00:00:19.866",19866
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","ja jij hebt niks daarom] omheen staan","00:00:20.664",20664,"00:00:22.467",22467
"055056","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:22.687",22687,"00:00:23.048",23048
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","uh ik had als omschrijving een kof] een koekje wat je in de koffie doopt","00:00:22.937",22937,"00:00:29.903",29903
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","dus misschien dat je daar wel iets uit zou kunnen halen *laugh*","00:00:31.120",31120,"00:00:34.170",34170
"055056","1.1_ref",1,"1",1,"ref",9,"B","A","uh","00:00:34.213",34213,"00:00:34.971",34971
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","met een beetje fantasie","00:00:34.302",34302,"00:00:35.688",35688
"055056","1.1_ref",1,"1",1,"ref",9,"B","A","zit er ook een uh lepeltje in?","00:00:35.140",35140,"00:00:37.157",37157
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","ja er zit een lepeltje in en","00:00:37.099",37099,"00:00:38.901",38901
"055056","1.1_ref",1,"1",1,"ref",9,"B","A","en een soort cilinderachtige ding aan de zijkant?","00:00:38.396",38396,"00:00:42.252",42252
"055056","1.1_ref",1,"1",1,"ref",9,"B","B","ja het is een bijzonder uh bijzonder handvat inderdaad","00:00:41.982",41982,"00:00:44.929",44929
"055056","1.1_ref",1,"1",1,"ref",9,"B","A","ja","00:00:44.513",44513,"00:00:44.790",44790
"055056","1.1_ref",1,"1",1,"ref",9,"B","A","heeft die ook een smalle onderkant waar die op staat?","00:00:44.888",44888,"00:00:47.512",47512
